%time,field.header.seq,field.header.stamp,field.header.frame_id,field.fluid_pressure,field.variance
1492808521165964286,82166,1492808521168630950,/fluid_pressure,105780.007812,0.0
1492808521240946880,82167,1492808521242630950,/fluid_pressure,105719.992188,0.0
1492808521314988499,82168,1492808521316630950,/fluid_pressure,105710.0,0.0
1492808521389832881,82169,1492808521391630950,/fluid_pressure,105680.007812,0.0
1492808521463669291,82170,1492808521465630950,/fluid_pressure,105750.0,0.0
1492808521537880018,82171,1492808521539630950,/fluid_pressure,105719.992188,0.0
1492808521612652773,82172,1492808521613630950,/fluid_pressure,105690.0,0.0
1492808521686798855,82173,1492808521686940109,/fluid_pressure,105650.0,0.0
1492808521761810791,82174,1492808521760940109,/fluid_pressure,105690.0,0.0
1492808521835842894,82175,1492808521834940109,/fluid_pressure,105710.0,0.0
1492808521909062565,82176,1492808521908940109,/fluid_pressure,105690.0,0.0
1492808521983032245,82177,1492808521983940109,/fluid_pressure,105690.0,0.0
1492808522058385192,82178,1492808522057940109,/fluid_pressure,105740.0,0.0
1492808522132109968,82179,1492808522131940109,/fluid_pressure,105730.007812,0.0
1492808522206434981,82180,1492808522206940109,/fluid_pressure,105760.0,0.0
1492808522281047021,82181,1492808522280940109,/fluid_pressure,105769.992188,0.0
1492808522355803263,82182,1492808522354940109,/fluid_pressure,105800.0,0.0
1492808522429194438,82183,1492808522428940109,/fluid_pressure,105750.0,0.0
1492808522503789215,82184,1492808522503940109,/fluid_pressure,105810.0,0.0
1492808522578782151,82185,1492808522577940109,/fluid_pressure,105750.0,0.0
1492808522652852780,82186,1492808522651940109,/fluid_pressure,105750.0,0.0
1492808522726090846,82187,1492808522726940109,/fluid_pressure,105780.007812,0.0
1492808522799953601,82188,1492808522800940109,/fluid_pressure,105700.0,0.0
1492808522875331459,82189,1492808522874940109,/fluid_pressure,105690.0,0.0
1492808522949237828,82190,1492808522948940109,/fluid_pressure,105680.007812,0.0
1492808523023022354,82191,1492808523022940109,/fluid_pressure,105669.992188,0.0
1492808523097403088,82192,1492808523097940109,/fluid_pressure,105690.0,0.0
1492808523172381622,82193,1492808523171940109,/fluid_pressure,105630.007812,0.0
1492808523246537306,82194,1492808523245940109,/fluid_pressure,105719.992188,0.0
1492808523319927151,82195,1492808523320940109,/fluid_pressure,105669.992188,0.0
1492808523395550994,82196,1492808523394940109,/fluid_pressure,105790.0,0.0
1492808523469654760,82197,1492808523468940109,/fluid_pressure,105710.0,0.0
1492808523543564780,82198,1492808523542940109,/fluid_pressure,105780.007812,0.0
1492808523616995438,82199,1492808523617940109,/fluid_pressure,105730.007812,0.0
1492808523692381657,82200,1492808523691940109,/fluid_pressure,105730.007812,0.0
1492808523765999126,82201,1492808523765940109,/fluid_pressure,105769.992188,0.0
1492808523839902418,82202,1492808523839940109,/fluid_pressure,105730.007812,0.0
1492808523913819646,82203,1492808523914940109,/fluid_pressure,105750.0,0.0
1492808523989125913,82204,1492808523988940109,/fluid_pressure,105730.007812,0.0
1492808524062779908,82205,1492808524062940109,/fluid_pressure,105719.992188,0.0
1492808524137091228,82206,1492808524137940109,/fluid_pressure,105730.007812,0.0
1492808524212645364,82207,1492808524211803113,/fluid_pressure,105800.0,0.0
1492808524286089840,82208,1492808524285803113,/fluid_pressure,105680.007812,0.0
1492808524360330666,82209,1492808524359803113,/fluid_pressure,105669.992188,0.0
1492808524434651334,82210,1492808524434803113,/fluid_pressure,105700.0,0.0
1492808524509875513,82211,1492808524508803113,/fluid_pressure,105750.0,0.0
1492808524583907329,82212,1492808524582803113,/fluid_pressure,105719.992188,0.0
1492808524657260146,82213,1492808524656803113,/fluid_pressure,105690.0,0.0
1492808524731125625,82214,1492808524731803113,/fluid_pressure,105700.0,0.0
1492808524806425920,82215,1492808524805803113,/fluid_pressure,105760.0,0.0
1492808524879944273,82216,1492808524879803113,/fluid_pressure,105719.992188,0.0
1492808524954100781,82217,1492808524954803113,/fluid_pressure,105780.007812,0.0
1492808525029040010,82218,1492808525028803113,/fluid_pressure,105700.0,0.0
1492808525103404884,82219,1492808525102803113,/fluid_pressure,105780.007812,0.0
1492808525177381694,82220,1492808525176803113,/fluid_pressure,105719.992188,0.0
1492808525251542848,82221,1492808525251803113,/fluid_pressure,105769.992188,0.0
1492808525326235128,82222,1492808525325803113,/fluid_pressure,105760.0,0.0
1492808525400801808,82223,1492808525399803113,/fluid_pressure,105740.0,0.0
1492808525473874214,82224,1492808525473803113,/fluid_pressure,105810.0,0.0
1492808525548002258,82225,1492808525548803113,/fluid_pressure,105750.0,0.0
1492808525623321723,82226,1492808525622803113,/fluid_pressure,105740.0,0.0
1492808525697657919,82227,1492808525696803113,/fluid_pressure,105719.992188,0.0
1492808525771005622,82228,1492808525770803113,/fluid_pressure,105740.0,0.0
1492808525845092319,82229,1492808525845803113,/fluid_pressure,105790.0,0.0
1492808525920249905,82230,1492808525919803113,/fluid_pressure,105660.0,0.0
1492808525994969344,82231,1492808525993803113,/fluid_pressure,105730.007812,0.0
1492808526068862808,82232,1492808526067803113,/fluid_pressure,105750.0,0.0
1492808526143187506,82233,1492808526142803113,/fluid_pressure,105719.992188,0.0
1492808526217048979,82234,1492808526216803113,/fluid_pressure,105730.007812,0.0
1492808526291119818,82235,1492808526290803113,/fluid_pressure,105669.992188,0.0
