%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1492808499604154075,303973,1492808499603947979,robot_frame,-0.0740173707583,0.129096595145,-0.908230383242,-0.39111775978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000302000669762,-0.0432001613081,0.00281377695501,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0710614100099,-0.0647423416376,0.00379693834111,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492808499624347015,303974,1492808499624219954,robot_frame,-0.0743903334892,0.129248887514,-0.908216074387,-0.391029904674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00265532871708,-0.0423642247915,0.00369420740753,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0831340700388,-0.0323257707059,-0.0509525611997,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492808499644653638,303975,1492808499644552441,robot_frame,-0.0747496880563,0.129384336948,-0.908216390488,-0.390915792081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00623781746253,-0.0381195358932,0.00422399211675,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0654781088233,-0.0692928358912,-0.0287668090314,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492808499664959019,303976,1492808499664833630,robot_frame,-0.0750687449679,0.129489551287,-0.90821362987,-0.390826335396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00573945231736,-0.0324030332267,0.00424466934055,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0662664324045,-0.0469729267061,-0.0331992208958,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492808499685294556,303977,1492808499685177105,robot_frame,-0.075333419274,0.129557794937,-0.908220141558,-0.390737553059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00779286632314,-0.0266870856285,0.0027228621766,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0584946274757,-0.047463003546,-0.0306589473039,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492808499705606564,303978,1492808499705481011,robot_frame,-0.0755571347459,0.129603756075,-0.908223976921,-0.390670328836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00749386008829,-0.0204821415246,0.00220626126975,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0285322740674,-0.0676299929619,-0.0333774201572,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492808499725900477,303979,1492808499725781467,robot_frame,-0.0757165446637,0.1296056,-0.908234345046,-0.390614694996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00917197950184,-0.0117590911686,0.000907891429961,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0112905222923,-0.0979955792427,0.00112149957567,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492808499746230726,303980,1492808499746127818,robot_frame,-0.0757944267714,0.129571255587,-0.908262878462,-0.390544604787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00915619544685,-0.00362748140469,0.00431681517512,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0496742874384,-0.0759768486023,-0.044416103512,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492808499766497268,303981,1492808499766389035,robot_frame,-0.0757953592704,0.129513488063,-0.908283867593,-0.390514680524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00893234461546,0.00435870792717,0.00206463597715,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0126751810312,-0.0619236193597,0.0176469571888,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
1492808499786873961,303982,1492808499786724914,robot_frame,-0.0757212493056,0.129424721531,-0.908316868575,-0.390481848129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00800757948309,0.0141817480326,0.00252340640873,7.76232013777e-07,2.32781999898e-07,-2.14484998651e-07,2.32781999898e-07,6.00022019626e-07,-1.78793001737e-07,-2.14484998651e-07,-1.78793001737e-07,5.04154002101e-07,-0.0127817932516,-0.0710615366697,0.0158158317208,0.000270822987659,1.51883996296e-05,4.38888991994e-06,1.51883996296e-05,0.000250034994679,6.82746976963e-05,4.38888991994e-06,6.82746976963e-05,0.000398672011215
