%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1492808499924605008,0,1492808499923767328,odom,robot_frame,3.58942743174e-11,-1.66032492507e-10,-0.317480018006,0.0731413126905,-0.128343446134,0.908680509079,0.390484366693
1492808500024434490,0,1492808500005078077,odom,robot_frame,9.04389396671e-05,6.41332051275e-05,-0.318472378837,0.0706025027614,-0.127731310049,0.908955547724,0.390512242189
1492808500124592532,0,1492808500106663942,odom,robot_frame,0.0004305082489,0.00034408884757,-0.321147598275,0.0674288717713,-0.127329189372,0.909286437024,0.390434117657
1492808500224499860,0,1492808500223484993,odom,robot_frame,0.00107247974714,0.000785539160005,-0.317476144807,0.0651161894088,-0.127792719682,0.90951348009,0.390146295905
1492808500324607367,0,1492808500304776430,odom,robot_frame,0.00161560590715,0.00104659952986,-0.320352583501,0.0650293530703,-0.128850041112,0.909500590702,0.38984294999
1492808500424525638,0,1492808500406520367,odom,robot_frame,0.00231808485589,0.000953282987779,-0.322518708954,0.0662479376785,-0.130921589391,0.909276661782,0.389469768433
1492808500524529292,0,1492808500523396969,odom,robot_frame,0.00303628045834,3.0617785771e-05,-0.325542069306,0.0686069012616,-0.133904976224,0.908857920037,0.389024204424
1492808500624493871,0,1492808500604609013,odom,robot_frame,0.00330198518253,-0.00122665556863,-0.318132438711,0.0700574070659,-0.135688406473,0.908654736862,0.388622162573
1492808500724452479,0,1492808500706212759,odom,robot_frame,0.00290650781323,-0.00284486159761,-0.320584778237,0.070410287623,-0.136878671642,0.908725546465,0.387974872702
1492808500824441150,0,1492808500823046923,odom,robot_frame,0.00122097882788,-0.00464193599861,-0.319501831548,0.0678710745206,-0.136095034841,0.909468808271,0.386960134273
1492808500924416148,0,1492808500904192448,odom,robot_frame,-0.000615835922897,-0.0061461429995,-0.305306798812,0.0649841492884,-0.134295701258,0.910232025397,0.386289250311
1492808501024435235,0,1492808501005696058,odom,robot_frame,-0.00339518901688,-0.00739111273833,-0.314565703537,0.0618061169784,-0.131167873404,0.911101426788,0.3858356943
1492808501124468397,0,1492808501114237070,odom,robot_frame,-0.00602270680764,-0.00961350067198,-0.311357569983,0.0601135618379,-0.127762230383,0.911591283165,0.386088726368
