# Time	Input
-4.6000622	0.0000000
-4.4999816	0.0000000
-4.4001126	0.0000000
-4.3001966	0.0000000
-4.2002422	0.0000000
-4.1000978	0.0000000
-4.0001943	0.0000000
-3.9001032	0.0000000
-3.8000914	0.0000000
-3.7000829	0.0000000
-3.6002327	0.0000000
-3.5000878	0.0000000
-3.4001943	0.0000000
-3.3000425	0.0000000
-3.2001060	0.0000000
-3.1000594	0.0000000
-3.0001196	0.0000000
-2.8999926	0.0000000
-2.8001385	0.0000000
-2.7001262	0.0000000
-2.5999560	0.0000000
-2.5000658	0.0000000
-2.4001004	0.0000000
-2.3000783	0.0000000
-2.2000696	0.0000000
-2.1000707	0.0000000
-2.0001518	0.0000000
-1.9000965	0.0000000
-1.8000909	0.0000000
-1.7001221	0.0000000
-1.6000927	0.0000000
-1.5001958	0.0000000
-1.4001188	0.0000000
-1.3002312	0.0000000
-1.2001772	0.0000000
-1.1001265	0.0000000
-1.0001830	0.0000000
-0.9001695	0.0000000
-0.8002076	0.0000000
-0.7001236	0.0000000
-0.6000927	0.0000000
-0.5000978	0.0000000
-0.4000986	0.0000000
-0.3001367	0.0000000
-0.1998234	0.0000000
-0.1000975	0.0000000
0.0030198	2.3123448
0.0998449	2.7710762
0.1999183	2.5570397
0.2998917	1.3337609
0.3999222	1.7069383
0.4998036	2.1192086
0.5999171	2.3421421
0.6998300	2.3029943
0.7999199	2.1206293
0.8999969	2.1574433
0.9998523	2.9539769
1.0998333	4.0724516
1.1998894	5.2150712
1.2998927	5.7789907
1.3999524	5.3715177
1.4999647	4.3116598
1.5999427	3.1972508
1.6998961	3.2399607
1.7998940	3.5993640
1.8998103	3.9875896
1.9998008	4.1755257
2.0999278	3.8133569
2.1999846	2.7933702
2.2998262	1.7649409
2.3998400	2.0839219
2.4999626	3.6396666
2.5998298	5.8180184
2.6998943	6.6719470
2.8002035	6.6424632
2.8998671	5.1961455
2.9998308	3.9939137
3.0999852	3.1430759
3.1998364	3.0200455
3.2999844	3.4114461
3.3998026	4.4602075
3.4998520	5.7950497
3.5999337	5.9891791
3.6999327	5.6177998
3.7998326	5.4131174
3.8998262	5.5125551
4.0000788	5.7386060
4.0998118	5.9763155
4.1998541	5.6316071
4.2999555	4.7476196
4.3998717	4.2330432
4.4999450	3.7950687
4.5999037	3.7118866
4.6999406	4.2703953
4.7999352	4.8815861
4.8998559	5.4043322
4.9998339	6.0908098
5.0997998	6.7593031
5.1998764	7.2441831
5.2999511	7.8396478
5.3999340	7.8262315
5.4999844	6.8831530
5.6000223	5.4962134
5.6999501	4.1989131
5.7998395	3.3886230
5.8999150	3.3455081
5.9998779	4.2623768
6.0997635	5.6905322
6.2000783	7.4485540
6.2999711	8.3245258
6.3998638	8.7001858
6.4998446	8.0752764
6.5999132	7.4940963
6.6999857	7.3667140
6.7998651	7.9473748
6.8998774	9.0041132
6.9998295	9.4940042
7.0997978	9.5391064
7.1997788	9.2979956
7.2998728	8.9238234
7.3998205	8.3374548
7.4998564	7.9439735
7.5997455	7.7238550
7.6998689	7.9930854
7.7999401	8.4644928
7.8999058	9.0683031
7.9999416	9.9855232
8.0999199	10.5931034
8.1998162	11.2031393
8.2999892	11.4546127
8.3998397	11.3450422
8.4998748	10.8826981
8.5998075	10.6460829
8.6997906	10.3158054
8.7998408	10.2967243
8.9000036	10.3669567
8.9997839	10.6435614
9.0998118	10.9344397
9.1999260	11.3015652
9.2998548	11.4182081
9.3999194	11.7808199
9.4999759	11.8446751
9.5998415	11.8498774
9.6998323	11.3640614
9.7998305	10.7687626
9.8998994	10.6263752
9.9998446	10.6372547
10.0998607	10.7039938
10.1998451	11.2577248
10.2999898	12.0130425
10.3998961	12.5018492
10.4998963	13.0797787
10.5998400	13.2044449
10.6998743	12.8623676
10.7998362	12.2992735
10.9000801	12.0860558
10.9998676	12.1135559
11.0999194	12.3738985
11.1999916	12.8758230
11.2998651	13.1749811
11.3998070	13.4716530
11.4999240	13.7507639
11.5997683	13.7335482
11.6999212	13.4619026
11.7999964	13.0283356
11.9000154	13.0698490
11.9997842	13.5267420
12.0998597	14.4358187
12.1998684	15.0142365
12.2997381	15.3322449
12.4000236	15.6419935
12.4997921	16.1015892
12.5998369	16.1554699
12.6997929	16.1124649
12.7998843	15.8381186
12.8997709	15.7500162
13.0000302	15.5800152
13.0998976	15.0284681
13.1999468	14.9094210
13.2999089	14.9843779
13.3998428	15.8819313
13.4998062	16.6897106
13.5999928	17.4788628
13.6998303	18.4630032
13.7999235	18.6393433
13.8999910	18.3167076
13.9999058	18.0158062
14.0997903	17.6855850
14.2000346	17.9142399
14.2998925	18.1589565
14.3998318	18.3348083
14.4998295	18.4491596
14.5998403	18.5520649
14.6997978	18.4973145
14.7999844	18.6699562
14.8998625	18.9004974
14.9998979	19.3038826
15.0998164	19.6907520
15.1999107	19.4780445
15.2998149	19.1651192
15.3998605	19.2155190
15.4997998	19.9169674
15.5997934	20.6880341
15.6998449	21.5161419
15.7997891	21.6288147
15.8998188	21.3991756
15.9998835	20.9228477
16.0997949	20.8732014
16.1999048	21.2980003
16.2998684	21.2225838
16.3998252	21.3528290
16.5000026	21.3994904
16.5998531	21.5007973
16.6998190	21.7260284
16.7997832	22.1506119
16.8999242	22.8400440
16.9998707	23.4962521
17.0998380	23.5033646
17.1999286	23.0032349
17.2998874	22.3281574
17.3999670	21.8072414
17.5000699	22.0069866
17.6000154	22.1145821
17.6999772	21.7097244
17.7998397	21.2659569
17.8999839	21.1292057
17.9997975	21.4597778
18.1000136	22.7232914
18.1998072	24.2626553
18.2998095	25.5770683
18.3999245	26.4038868
18.5000197	26.3687782
18.5998920	26.0149078
18.6999828	25.8716297
18.8001743	25.9014282
18.8997517	26.0618668
18.9998349	26.3606529
19.0998170	25.9036064
19.1998436	25.5260448
19.2997998	24.9636440
19.3999020	24.7467766
19.4997688	24.5462456
19.5999491	24.9253693
19.6998387	25.2431431
19.7999148	25.6119537
19.8999150	25.5901814
19.9997962	25.8255558
20.0998154	26.3047066
20.1998193	27.1508732
20.2998474	28.2001762
20.3999672	28.0956364
20.4999542	26.6400509
20.5998075	25.9131279
20.6998367	26.3911247
20.7998387	27.3447857
20.8998781	28.8564167
20.9997829	29.8532352
21.0998705	30.1729279
21.2000817	29.9689655
21.2999219	29.5616188
21.4000059	29.4331131
21.4999383	29.0750484
21.5998999	28.8849106
21.7000492	28.9106731
21.7999649	28.8300686
21.8999908	28.7469273
21.9999432	28.7664394
22.0999954	29.1422386
22.1998702	29.7050209
22.2998876	29.8376484
22.3999037	29.6585789
22.4997596	29.7102470
22.5998738	29.7250175
22.6997921	30.1281376
22.7999035	30.1986828
22.8999946	30.3899498
22.9997704	30.0026436
23.0999096	29.7386341
23.1998981	30.1654739
23.2999619	30.4737606
23.4000325	31.0913811
23.4997939	31.9605923
23.5998851	32.6042900
23.6998958	33.6192627
23.7999352	34.7080154
