# Time	Velocity	Pitch	Yaw
-4.6780324	0.0000000	0.0000000	0.0000000
-4.5778967	0.0000000	0.0000000	0.0000000
-4.4778186	0.0000000	0.0000000	0.0000000
-4.3779274	0.0000000	0.0000000	0.0000000
-4.2779907	0.0000000	0.0000000	0.0000000
-4.1778721	0.0000000	0.0000000	0.0000000
-4.0778980	0.0000000	0.0000000	0.0000000
-3.9778601	0.0000000	0.0000000	0.0000000
-3.8778944	0.0000000	0.0000000	0.0000000
-3.7778780	0.0000000	0.0000000	0.0000000
-3.6779195	0.0000000	0.0000000	0.0000000
-3.5778729	0.0000000	0.0000000	0.0000000
-3.4779223	0.0000000	0.0000000	0.0000000
-3.3778900	0.0000000	0.0000000	0.0000000
-3.2779159	0.0000000	0.0000000	0.0000000
-3.1778747	0.0000000	0.0000000	0.0000000
-3.0779287	0.0000000	0.0000000	0.0000000
-2.9779251	0.0000000	0.0000000	0.0000000
-2.8779244	0.0000000	0.0000000	0.0000000
-2.7779284	0.0000000	0.0000000	0.0000000
-2.6779392	0.0000000	0.0000000	0.0000000
-2.5779894	0.0000000	0.0000000	0.0000000
-2.4779059	0.0000000	0.0000000	0.0000000
-2.3779633	0.0000000	0.0000000	0.0000000
-2.2779482	0.0000000	0.0000000	0.0000000
-2.1778639	0.0000000	0.0000000	0.0000000
-2.0778744	0.0000000	0.0000000	0.0000000
-1.9779436	0.0000000	0.0000000	0.0000000
-1.8779581	0.0000000	0.0000000	0.0000000
-1.7779069	0.0000000	0.0000000	0.0000000
-1.6779064	0.0000000	0.0000000	0.0000000
-1.5779709	0.0000000	0.0000000	0.0000000
-1.4779461	0.0000000	0.0000000	0.0000000
-1.3779100	0.0000000	0.0000000	0.0000000
-1.2778908	0.0000000	0.0000000	0.0000000
-1.1779392	0.0000000	0.0000000	0.0000000
-1.0779750	0.0000000	0.0000000	0.0000000
-0.9779267	0.0000000	0.0000000	0.0000000
-0.8778908	0.0000000	0.0000000	0.0000000
-0.7779331	0.0000000	0.0000000	0.0000000
-0.6779766	0.0000000	0.0000000	0.0000000
-0.5779771	0.0000000	0.0000000	0.0000000
-0.4779940	0.0000000	0.0000000	0.0000000
-0.3778642	0.0000000	0.0000000	0.0000000
-0.2779021	0.0000000	0.0000000	0.0000000
-0.1779131	0.0000000	0.0000000	0.0000000
-0.0777866	0.0032567	0.0000000	1.5700001
0.0221796	0.0072829	0.0000000	1.5700001
0.1221972	0.0113231	0.0000000	1.5700001
0.2221906	0.0153826	0.0000000	1.5700001
0.3221686	0.0194582	0.0000000	1.5700001
0.4221391	0.0235489	0.0000000	1.5700001
