# Time	Input
-4.6998067	0.0000000
-4.6000676	0.0000000
-4.4997691	0.0000000
-4.3999672	0.0000000
-4.2999603	0.0000000
-4.2000438	0.0000000
-4.1000051	0.0000000
-4.0000236	0.0000000
-3.9000922	0.0000000
-3.8000187	0.0000000
-3.6999936	0.0000000
-3.5999654	0.0000000
-3.5000978	0.0000000
-3.3999268	0.0000000
-3.3000343	0.0000000
-3.1999708	0.0000000
-3.1000906	0.0000000
-2.9999933	0.0000000
-2.9000207	0.0000000
-2.7998973	0.0000000
-2.7000566	0.0000000
-2.5999644	0.0000000
-2.4999301	0.0000000
-2.4000202	0.0000000
-2.2999665	0.0000000
-2.2000189	0.0000000
-2.0998953	0.0000000
-1.9999409	0.0000000
-1.9000530	0.0000000
-1.8000689	0.0000000
-1.7000492	0.0000000
-1.5999724	0.0000000
-1.5000732	0.0000000
-1.4000008	0.0000000
-1.3001472	0.0000000
-1.1998472	0.0000000
-1.1000489	0.0000000
-0.9999657	0.0000000
-0.9000712	0.0000000
-0.8000166	0.0000000
-0.6999821	0.0000000
-0.5999946	0.0000000
-0.5000479	0.0000000
-0.4000617	0.0000000
-0.3001216	0.0000000
-0.2000870	0.0000000
-0.0999572	0.0000000
0.0000000	2.3123448
0.1000479	2.7710762
0.2000236	2.5570397
0.3000097	1.3337609
0.3998280	1.7069383
0.4999560	2.1192086
0.5999972	2.3421421
0.6999854	2.3029943
0.7999700	2.1206293
0.8999588	2.1574433
1.0000492	2.9539769
1.1001526	4.0724516
1.1999854	5.2150712
1.2999836	5.7789907
1.4000963	5.3715177
1.5000384	4.3116598
1.5999601	3.1972508
1.6999626	3.2399607
1.7999729	3.5993640
1.9000003	3.9875896
2.0000031	4.1755257
2.0999135	3.8133569
2.2001705	2.7933702
2.2999916	1.7649409
2.4000760	2.0839219
2.4999340	3.6396666
2.5999324	5.8180184
2.7000492	6.6719470
2.8002289	6.6424632
2.8999688	5.1961455
2.9999096	3.9939137
3.0999411	3.1430759
3.1999480	3.0200455
3.2999373	3.4114461
3.3999631	4.4602075
3.4999209	5.7950497
3.5999176	5.9891791
3.7000694	5.6177998
3.7999199	5.4131174
3.8998769	5.5125551
3.9999951	5.7386060
4.0999805	5.9763155
4.1999867	5.6316071
4.3000018	4.7476196
4.3999864	4.2330432
4.4998733	3.7950687
4.5999104	3.7118866
4.7000236	4.2703953
4.7999654	4.8815861
4.8999826	5.4043322
5.0000084	6.0908098
5.0999437	6.7593031
5.1999752	7.2441831
5.3000553	7.8396478
5.4000740	7.8262315
5.4999176	6.8831530
5.5999895	5.4962134
5.6998717	4.1989131
5.8000061	3.3886230
5.8998989	3.3455081
5.9999009	4.2623768
6.0999421	5.6905322
6.2000660	7.4485540
6.3002084	8.3245258
6.3999788	8.7001858
6.5001416	8.0752764
6.5999478	7.4940963
6.7001288	7.3667140
6.7999363	7.9473748
6.8999439	9.0041132
6.9998894	9.4940042
7.0998444	9.5391064
7.1998843	9.2979956
7.3000276	8.9238234
7.3999265	8.3374548
7.4999795	7.9439735
7.5999429	7.7238550
7.7000474	7.9930854
7.7999524	8.4644928
7.9000870	9.0683031
7.9999854	9.9855232
8.0999685	10.5931034
8.1999055	11.2031393
8.2999186	11.4546127
8.3999939	11.3450422
8.4999557	10.8826981
8.6001587	10.6460829
8.7001728	10.3158054
8.7998851	10.2967243
8.8999444	10.3669567
8.9999398	10.6435614
9.1000054	10.9344397
9.2000097	11.3015652
9.2999660	11.4182081
9.4000456	11.7808199
9.4999086	11.8446751
9.5999585	11.8498774
9.6998889	11.3640614
9.7999334	10.7687626
9.8999014	10.6263752
9.9999393	10.6372547
10.1000236	10.7039938
10.1999729	11.2577248
10.2999887	12.0130425
10.3998403	12.5018492
10.4999572	13.0797787
10.6000310	13.2044449
10.7000712	12.8623676
10.8000911	12.2992735
10.9001052	12.0860558
11.0000056	12.1135559
11.0998748	12.3738985
11.1999706	12.8758230
11.3000568	13.1749811
11.3998784	13.4716530
11.5000364	13.7507639
11.6000645	13.7335482
11.7000141	13.4619026
11.7999895	13.0283356
11.8999816	13.0698490
11.9999882	13.5267420
12.0999514	14.4358187
12.2000991	15.0142365
12.3000745	15.3322449
12.4000146	15.6419935
12.4999329	16.1015892
12.5999798	16.1554699
12.6999695	16.1124649
12.7999529	15.8381186
12.8999844	15.7500162
12.9999997	15.5800152
13.0998917	15.0284681
13.1999716	14.9094210
13.2998884	14.9843779
13.3999363	15.8819313
13.5001303	16.6897106
13.5998641	17.4788628
13.7000612	18.4630032
13.7999124	18.6393433
13.8999171	18.3167076
14.0000174	18.0158062
14.1000195	17.6855850
14.1999137	17.9142399
14.2999455	18.1589565
14.3999578	18.3348083
14.4999483	18.4491596
14.5999265	18.5520649
14.7000701	18.4973145
14.8000084	18.6699562
14.8999818	18.9004974
14.9998687	19.3038826
15.0999183	19.6907520
15.1999606	19.4780445
15.2999327	19.1651192
15.3998968	19.2155190
15.4999969	19.9169674
15.5999808	20.6880341
15.7000325	21.5161419
15.7999532	21.6288147
15.9000599	21.3991756
16.0001961	20.9228477
