%time,field.header.seq,field.header.stamp,field.header.frame_id,field.fluid_pressure,field.variance
1492808165474094495,77373,1492808165473510040,/fluid_pressure,105560.0,0.0
1492808165549140341,77374,1492808165548510040,/fluid_pressure,105580.007812,0.0
1492808165623034985,77375,1492808165622510040,/fluid_pressure,105590.0,0.0
1492808165696818488,77376,1492808165696510040,/fluid_pressure,105610.0,0.0
1492808165771059404,77377,1492808165771510040,/fluid_pressure,105540.0,0.0
1492808165845403470,77378,1492808165845510040,/fluid_pressure,105580.007812,0.0
1492808165919539628,77379,1492808165921161090,/fluid_pressure,105569.992188,0.0
1492808165993313459,77380,1492808165995161090,/fluid_pressure,105490.0,0.0
1492808166067210729,77381,1492808166070161090,/fluid_pressure,105490.0,0.0
1492808166142815477,77382,1492808166144161090,/fluid_pressure,105460.0,0.0
1492808166216306402,77383,1492808166218161090,/fluid_pressure,105460.0,0.0
1492808166291129407,77384,1492808166292161090,/fluid_pressure,105460.0,0.0
1492808166364128551,77385,1492808166367161090,/fluid_pressure,105430.007812,0.0
1492808166439615387,77386,1492808166441161090,/fluid_pressure,105390.0,0.0
1492808166513489900,77387,1492808166515161090,/fluid_pressure,105400.0,0.0
1492808166587235823,77388,1492808166589161090,/fluid_pressure,105430.007812,0.0
1492808166661397322,77389,1492808166664161090,/fluid_pressure,105410.0,0.0
1492808166736840589,77390,1492808166738161090,/fluid_pressure,105480.007812,0.0
1492808166810860897,77391,1492808166812161090,/fluid_pressure,105510.0,0.0
1492808166884647796,77392,1492808166886161090,/fluid_pressure,105500.0,0.0
1492808166958442942,77393,1492808166961161090,/fluid_pressure,105590.0,0.0
1492808167033157158,77394,1492808167035161090,/fluid_pressure,105590.0,0.0
1492808167107357225,77395,1492808167109161090,/fluid_pressure,105580.007812,0.0
1492808167181742272,77396,1492808167183161090,/fluid_pressure,105560.0,0.0
1492808167257071016,77397,1492808167258161090,/fluid_pressure,105540.0,0.0
1492808167330508364,77398,1492808167332161090,/fluid_pressure,105569.992188,0.0
1492808167404222687,77399,1492808167406161090,/fluid_pressure,105519.992188,0.0
1492808167478846122,77400,1492808167480161090,/fluid_pressure,105460.0,0.0
1492808167553883323,77401,1492808167555161090,/fluid_pressure,105510.0,0.0
1492808167628169677,77402,1492808167629161090,/fluid_pressure,105450.0,0.0
1492808167701970604,77403,1492808167703161090,/fluid_pressure,105440.0,0.0
1492808167775815413,77404,1492808167777161090,/fluid_pressure,105490.0,0.0
1492808167850948444,77405,1492808167852161090,/fluid_pressure,105440.0,0.0
1492808167924473784,77406,1492808167926161090,/fluid_pressure,105460.0,0.0
1492808167998668319,77407,1492808168000161090,/fluid_pressure,105510.0,0.0
1492808168072638717,77408,1492808168074161090,/fluid_pressure,105450.0,0.0
1492808168147315551,77409,1492808168149161090,/fluid_pressure,105369.992188,0.0
1492808168222154050,77410,1492808168223161090,/fluid_pressure,105430.007812,0.0
1492808168295760669,77411,1492808168297161090,/fluid_pressure,105469.992188,0.0
1492808168369783507,77412,1492808168371161090,/fluid_pressure,105480.007812,0.0
1492808168444938559,77413,1492808168444653903,/fluid_pressure,105500.0,0.0
1492808168518775549,77414,1492808168518653903,/fluid_pressure,105519.992188,0.0
1492808168592561380,77415,1492808168592653903,/fluid_pressure,105569.992188,0.0
1492808168666904934,77416,1492808168667653903,/fluid_pressure,105540.0,0.0
1492808168742049620,77417,1492808168741653903,/fluid_pressure,105540.0,0.0
1492808168815789422,77418,1492808168815653903,/fluid_pressure,105530.007812,0.0
1492808168889663931,77419,1492808168889653903,/fluid_pressure,105580.007812,0.0
1492808168963711969,77420,1492808168964653903,/fluid_pressure,105550.0,0.0
1492808169039038518,77421,1492808169038653903,/fluid_pressure,105540.0,0.0
1492808169112759447,77422,1492808169112653903,/fluid_pressure,105480.007812,0.0
1492808169186825788,77423,1492808169186653903,/fluid_pressure,105460.0,0.0
1492808169261880761,77424,1492808169261653903,/fluid_pressure,105460.0,0.0
1492808169336273648,77425,1492808169335653903,/fluid_pressure,105460.0,0.0
1492808169409220792,77426,1492808169409653903,/fluid_pressure,105450.0,0.0
1492808169483315936,77427,1492808169483653903,/fluid_pressure,105400.0,0.0
1492808169558785131,77428,1492808169558653903,/fluid_pressure,105490.0,0.0
1492808169632133751,77429,1492808169632653903,/fluid_pressure,105460.0,0.0
1492808169707040555,77430,1492808169706653903,/fluid_pressure,105519.992188,0.0
1492808169780656598,77431,1492808169780653903,/fluid_pressure,105519.992188,0.0
1492808169856237359,77432,1492808169855653903,/fluid_pressure,105490.0,0.0
1492808169929186700,77433,1492808169929653903,/fluid_pressure,105490.0,0.0
1492808170003865045,77434,1492808170003653903,/fluid_pressure,105550.0,0.0
1492808170077564979,77435,1492808170077653903,/fluid_pressure,105530.007812,0.0
1492808170152591105,77436,1492808170152653903,/fluid_pressure,105550.0,0.0
1492808170226758819,77437,1492808170226653903,/fluid_pressure,105569.992188,0.0
1492808170300843940,77438,1492808170300653903,/fluid_pressure,105440.0,0.0
1492808170374831667,77439,1492808170374653903,/fluid_pressure,105550.0,0.0
1492808170449706951,77440,1492808170449653903,/fluid_pressure,105490.0,0.0
1492808170523168045,77441,1492808170523653903,/fluid_pressure,105460.0,0.0
1492808170597783641,77442,1492808170597653903,/fluid_pressure,105419.992188,0.0
1492808170671136670,77443,1492808170671653903,/fluid_pressure,105410.0,0.0
1492808170746581955,77444,1492808170746653903,/fluid_pressure,105469.992188,0.0
1492808170820819422,77445,1492808170820653903,/fluid_pressure,105430.007812,0.0
1492808170894669846,77446,1492808170894653903,/fluid_pressure,105430.007812,0.0
1492808170969884498,77447,1492808170970742929,/fluid_pressure,105469.992188,0.0
1492808171044141631,77448,1492808171044742929,/fluid_pressure,105430.007812,0.0
1492808171117760658,77449,1492808171118742929,/fluid_pressure,105440.0,0.0
1492808171191865041,77450,1492808171192742929,/fluid_pressure,105469.992188,0.0
1492808171266995169,77451,1492808171267742929,/fluid_pressure,105490.0,0.0
1492808171340679865,77452,1492808171341742929,/fluid_pressure,105469.992188,0.0
1492808171414911628,77453,1492808171415742929,/fluid_pressure,105510.0,0.0
1492808171488952135,77454,1492808171489742929,/fluid_pressure,105510.0,0.0
1492808171563414454,77455,1492808171564742929,/fluid_pressure,105490.0,0.0
1492808171637700387,77456,1492808171638742929,/fluid_pressure,105500.0,0.0
1492808171712208299,77457,1492808171712742929,/fluid_pressure,105500.0,0.0
1492808171786744795,77458,1492808171787742929,/fluid_pressure,105519.992188,0.0
1492808171860537590,77459,1492808171861742929,/fluid_pressure,105540.0,0.0
1492808171934698948,77460,1492808171935742929,/fluid_pressure,105540.0,0.0
1492808172008766184,77461,1492808172009742929,/fluid_pressure,105500.0,0.0
1492808172083842937,77462,1492808172084742929,/fluid_pressure,105510.0,0.0
1492808172157538516,77463,1492808172158742929,/fluid_pressure,105490.0,0.0
1492808172231572754,77464,1492808172232742929,/fluid_pressure,105440.0,0.0
1492808172305695423,77465,1492808172306742929,/fluid_pressure,105450.0,0.0
1492808172380689806,77466,1492808172381742929,/fluid_pressure,105480.007812,0.0
1492808172454684831,77467,1492808172455742929,/fluid_pressure,105419.992188,0.0
1492808172528791652,77468,1492808172529742929,/fluid_pressure,105430.007812,0.0
1492808172603937249,77469,1492808172603742929,/fluid_pressure,105440.0,0.0
1492808172677166552,77470,1492808172678742929,/fluid_pressure,105419.992188,0.0
1492808172751246693,77471,1492808172752742929,/fluid_pressure,105450.0,0.0
1492808172825945951,77472,1492808172826742929,/fluid_pressure,105440.0,0.0
1492808172900273880,77473,1492808172901742929,/fluid_pressure,105430.007812,0.0
1492808172974558882,77474,1492808172975742929,/fluid_pressure,105430.007812,0.0
1492808173049136319,77475,1492808173049742929,/fluid_pressure,105440.0,0.0
1492808173123048546,77476,1492808173123742929,/fluid_pressure,105490.0,0.0
1492808173197373273,77477,1492808173198742929,/fluid_pressure,105490.0,0.0
1492808173271358403,77478,1492808173272742929,/fluid_pressure,105480.007812,0.0
1492808173345193242,77479,1492808173346742929,/fluid_pressure,105519.992188,0.0
1492808173421072106,77480,1492808173420742929,/fluid_pressure,105460.0,0.0
1492808173494670338,77481,1492808173495103990,/fluid_pressure,105490.0,0.0
1492808173568347649,77482,1492808173569103990,/fluid_pressure,105469.992188,0.0
1492808173642990460,77483,1492808173643103990,/fluid_pressure,105450.0,0.0
1492808173718066573,77484,1492808173718103990,/fluid_pressure,105469.992188,0.0
1492808173791408069,77485,1492808173792103990,/fluid_pressure,105430.007812,0.0
1492808173865382752,77486,1492808173866103990,/fluid_pressure,105440.0,0.0
1492808173940875964,77487,1492808173940103990,/fluid_pressure,105369.992188,0.0
1492808174014800208,77488,1492808174015103990,/fluid_pressure,105390.0,0.0
1492808174088779219,77489,1492808174089103990,/fluid_pressure,105450.0,0.0
1492808174162812162,77490,1492808174163103990,/fluid_pressure,105419.992188,0.0
1492808174237099816,77491,1492808174237103990,/fluid_pressure,105430.007812,0.0
1492808174312174434,77492,1492808174312103990,/fluid_pressure,105450.0,0.0
