%time,field.control_vel,field.desired_vel,field.control_pitch,field.desired_pitch,field.control_yaw,field.desired_yaw
1492808165477898761,0,0.0,0,0.0,0,0.0
1492808165577910769,0,0.0,0,0.0,0,0.0
1492808165677957429,0,0.0,0,0.0,0,0.0
1492808165777881165,0,0.0,0,0.0,0,0.0
1492808165877945435,0,0.0,0,0.0,0,0.0
1492808165977860875,0,0.0,0,0.0,0,0.0
1492808166077814705,0,0.0,0,0.0,0,0.0
1492808166177958642,0,0.0,0,0.0,0,0.0
1492808166277963376,0,0.0,0,0.0,0,0.0
1492808166377966373,0,0.0,0,0.0,0,0.0
1492808166477932864,0,0.0,0,0.0,0,0.0
1492808166577910264,0,0.0,0,0.0,0,0.0
1492808166677952635,0,0.0,0,0.0,0,0.0
1492808166777934359,0,0.0,0,0.0,0,0.0
1492808166877943141,0,0.0,0,0.0,0,0.0
1492808166978009047,0,0.0,0,0.0,0,0.0
1492808167078010998,0,0.0,0,0.0,0,0.0
1492808167177959978,0,0.0,0,0.0,0,0.0
1492808167277936064,0,0.0,0,0.0,0,0.0
1492808167377790625,0,0.0,0,0.0,0,0.0
1492808167477954202,0,0.0,0,0.0,0,0.0
1492808167577980448,0,0.0,0,0.0,0,0.0
1492808167677960727,0,0.0,0,0.0,0,0.0
1492808167778068179,0,0.0,0,0.0,0,0.0
1492808167877926231,0,0.0,0,0.0,0,0.0
1492808167977849545,0,0.0,0,0.0,0,0.0
1492808168077924653,0,0.0,0,0.0,0,0.0
1492808168177889436,0,0.0,0,0.0,0,0.0
1492808168277958275,0,0.0,0,0.0,0,0.0
1492808168377887248,0,0.0,0,0.0,0,0.0
1492808168477865764,0,0.0,0,0.0,0,0.0
1492808168577949754,0,0.0,0,0.0,0,0.0
1492808168677923834,0,0.0,0,0.0,0,0.0
1492808168777882302,0,0.0,0,0.0,0,0.0
1492808168877925678,0,0.0,0,0.0,0,0.0
1492808168977971357,0,0.0,0,0.0,0,0.0
1492808169077923836,0,0.0,0,0.0,0,0.0
1492808169177906522,0,0.0,0,0.0,0,0.0
1492808169277946885,0,0.0,0,0.0,0,0.0
1492808169377952792,0,0.0,0,0.0,0,0.0
1492808169477925167,0,0.0,0,0.0,0,0.0
1492808169577909325,0,0.0,0,0.0,0,0.0
1492808169677969390,0,0.0,0,0.0,0,0.0
1492808169777901692,0,0.0,0,0.0,0,0.0
1492808169877933919,0,0.0,0,0.0,0,0.0
1492808169977993040,1,0.00235538790002,0,0.0,1,1.57000005245
1492808170078086115,1,0.00570992240682,0,0.0,1,1.57000005245
1492808170178079028,1,0.009077350609,0,0.0,1,1.57000005245
1492808170278009215,1,0.0124566620216,0,0.0,1,1.57000005245
1492808170378026394,1,0.0158532056957,0,0.0,1,1.57000005245
1492808170477962984,1,0.0192572176456,0,0.0,1,1.57000005245
1492808170578029567,1,0.0226776506752,0,0.0,1,1.57000005245
1492808170678085705,1,0.02610408701,0,0.0,1,1.57000005245
1492808170777964620,1,0.029538648203,0,0.0,1,1.57000005245
1492808170877974404,1,0.0329840667546,0,0.0,1,1.57000005245
1492808170978004169,1,0.0364355072379,0,0.0,1,1.57000005245
1492808171077961003,1,0.0398914627731,0,0.0,1,1.57000005245
1492808171178046751,1,0.0433537624776,0,0.0,1,1.57000005245
1492808171278054136,1,0.0468192845583,0,0.0,1,1.57000005245
1492808171378069387,1,0.050291147083,0,0.0,1,1.57000005245
1492808171478038182,1,0.0537612885237,0,0.0,1,1.57000005245
1492808171577979721,1,0.057229924947,0,0.0,1,1.57000005245
1492808171678063923,1,0.0607062280178,0,0.0,1,1.57000005245
1492808171778105545,1,0.0641762167215,0,0.0,1,1.57000005245
1492808171877969773,1,0.0676428601146,0,0.0,1,1.57000005245
1492808171977997414,1,0.0711113065481,0,0.0,1,1.57000005245
1492808172078055174,1,0.0745726302266,0,0.0,1,1.57000005245
1492808172178045454,1,0.0780302658677,0,0.0,1,1.57000005245
1492808172278003624,1,0.0814821049571,0,0.0,1,1.57000005245
1492808172378025238,1,0.0849255546927,0,0.0,1,1.57000005245
1492808172478022664,1,0.0883597359061,0,0.0,1,1.57000005245
1492808172578010541,1,0.0917859077454,0,0.0,1,1.57000005245
1492808172678017653,1,0.0952034816146,0,0.0,1,1.57000005245
1492808172778140351,1,0.0986122190952,0,0.0,1,1.57000005245
1492808172878001277,1,0.102004252374,0,0.0,1,1.57000005245
1492808172978004087,1,0.105383902788,0,0.0,1,1.57000005245
1492808173078024344,1,0.108749315143,0,0.0,1,1.57000005245
1492808173178063053,1,0.112101346254,0,0.0,1,1.57000005245
1492808173278037629,1,0.115436725318,0,0.0,1,1.57000005245
1492808173378067604,1,0.118755333126,0,0.0,1,1.57000005245
1492808173478024117,1,0.122056126595,0,0.0,1,1.57000005245
1492808173578012027,1,0.125336572528,0,0.0,1,1.57000005245
1492808173678037390,1,0.128598093987,0,0.0,1,1.57000005245
1492808173777947954,1,0.13183696568,0,0.0,1,1.57000005245
1492808173878059644,1,0.135057643056,0,0.0,1,1.57000005245
1492808173977998372,1,0.138251766562,0,0.0,1,1.57000005245
1492808174078006532,1,0.141423374414,0,0.0,1,1.57000005245
