%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1492808176405129431,5755,1492808176404925107,robot_frame,0,1,33.4610236667,-117.706048167,-35.1,0.7569,0.0,0.0,0.0,0.7569,0.0,0.0,0.0,3.0276,1
1492808177407831274,5756,1492808177407661914,robot_frame,0,1,33.4610215,-117.706046833,-35.2,0.7569,0.0,0.0,0.0,0.7569,0.0,0.0,0.0,3.0276,1
1492808178407737062,5757,1492808178407435894,robot_frame,0,1,33.4610186667,-117.706045,-35.2,0.7569,0.0,0.0,0.0,0.7569,0.0,0.0,0.0,3.0276,1
1492808179408415650,5758,1492808179408229112,robot_frame,0,1,33.4610153333,-117.706043333,-35.2,0.7569,0.0,0.0,0.0,0.7569,0.0,0.0,0.0,3.0276,1
1492808180407213856,5759,1492808180407018899,robot_frame,0,1,33.461012,-117.7060415,-35.2,0.7569,0.0,0.0,0.0,0.7569,0.0,0.0,0.0,3.0276,1
1492808181421111672,5760,1492808181420896053,robot_frame,0,1,33.4610086667,-117.706039833,-35.4,0.7569,0.0,0.0,0.0,0.7569,0.0,0.0,0.0,3.0276,1
1492808182421788115,5761,1492808182421602010,robot_frame,0,1,33.461005,-117.706038167,-35.3,0.7569,0.0,0.0,0.0,0.7569,0.0,0.0,0.0,3.0276,1
1492808183421548240,5762,1492808183421349048,robot_frame,0,1,33.4610006667,-117.706036333,-35.4,0.7569,0.0,0.0,0.0,0.7569,0.0,0.0,0.0,3.0276,1
1492808184421345340,5763,1492808184421142101,robot_frame,0,1,33.4609961667,-117.706034167,-35.4,0.7569,0.0,0.0,0.0,0.7569,0.0,0.0,0.0,3.0276,1
1492808185420234840,5764,1492808185419948101,robot_frame,0,1,33.4609911667,-117.706032167,-35.4,0.7569,0.0,0.0,0.0,0.7569,0.0,0.0,0.0,3.0276,1
1492808186421019646,5765,1492808186420775890,robot_frame,0,1,33.4609853333,-117.706031667,-35.5,0.7569,0.0,0.0,0.0,0.7569,0.0,0.0,0.0,3.0276,1
1492808187417881643,5766,1492808187417572021,robot_frame,0,1,33.4609793333,-117.706031333,-35.6,0.7569,0.0,0.0,0.0,0.7569,0.0,0.0,0.0,3.0276,1
1492808188420602268,5767,1492808188420350074,robot_frame,0,1,33.4609736667,-117.706031,-35.7,0.7569,0.0,0.0,0.0,0.7569,0.0,0.0,0.0,3.0276,1
1492808189420369831,5768,1492808189420203924,robot_frame,0,1,33.460968,-117.706032333,-35.8,0.7569,0.0,0.0,0.0,0.7569,0.0,0.0,0.0,3.0276,1
1492808190418138330,5769,1492808190417948007,robot_frame,0,1,33.4609616667,-117.706034333,-35.9,0.7569,0.0,0.0,0.0,0.7569,0.0,0.0,0.0,3.0276,1
1492808191419896525,5770,1492808191419720888,robot_frame,0,1,33.4609556667,-117.706035833,-35.9,0.7569,0.0,0.0,0.0,0.7569,0.0,0.0,0.0,3.0276,1
1492808192419944535,5771,1492808192419547080,robot_frame,0,1,33.4609495,-117.706037833,-35.9,0.7569,0.0,0.0,0.0,0.7569,0.0,0.0,0.0,3.0276,1
1492808193418535763,5772,1492808193418283939,robot_frame,0,1,33.4609433333,-117.706040333,-35.9,0.7569,0.0,0.0,0.0,0.7569,0.0,0.0,0.0,3.0276,1
1492808194414388378,5773,1492808194414125919,robot_frame,0,1,33.4609368333,-117.706043,-36.0,0.7569,0.0,0.0,0.0,0.7569,0.0,0.0,0.0,3.0276,1
1492808195418126933,5774,1492808195417958974,robot_frame,0,1,33.4609305,-117.706046,-36.0,0.7569,0.0,0.0,0.0,0.7569,0.0,0.0,0.0,3.0276,1
1492808196417958597,5775,1492808196417737960,robot_frame,0,1,33.4609233333,-117.706049,-35.9,0.7569,0.0,0.0,0.0,0.7569,0.0,0.0,0.0,3.0276,1
1492808197418882394,5776,1492808197418567895,robot_frame,0,1,33.4609168333,-117.7060525,-35.9,0.7569,0.0,0.0,0.0,0.7569,0.0,0.0,0.0,3.0276,1
1492808198417579929,5777,1492808198417360067,robot_frame,0,1,33.4609103333,-117.706056333,-35.8,0.7569,0.0,0.0,0.0,0.7569,0.0,0.0,0.0,3.0276,1
1492808199418344334,5778,1492808199418119907,robot_frame,0,1,33.460904,-117.706060667,-35.8,0.7569,0.0,0.0,0.0,0.7569,0.0,0.0,0.0,3.0276,1
