# Time	Input
-4.6997768	0.0000000
-4.5998426	0.0000000
-4.4997115	0.0000000
-4.3996974	0.0000000
-4.2998579	0.0000000
-4.1997471	0.0000000
-4.0997504	0.0000000
-3.9997811	0.0000000
-3.8995315	0.0000000
-3.7993549	0.0000000
-3.6999905	0.0000000
-3.5997839	0.0000000
-3.4998602	0.0000000
-3.3998065	0.0000000
-3.2998277	0.0000000
-3.1998451	0.0000000
-3.0998630	0.0000000
-2.9997476	0.0000000
-2.8998060	0.0000000
-2.7998477	0.0000000
-2.6998825	0.0000000
-2.5997996	0.0000000
-2.4998751	0.0000000
-2.3998697	0.0000000
-2.2999032	0.0000000
-2.1999780	0.0000000
-2.0998894	0.0000000
-1.9998746	0.0000000
-1.8998318	0.0000000
-1.7998899	0.0000000
-1.6998474	0.0000000
-1.5998802	0.0000000
-1.4998418	0.0000000
-1.3998950	0.0000000
-1.2997947	0.0000000
-1.1998164	0.0000000
-1.0998464	0.0000000
-0.9998290	0.0000000
-0.8997299	0.0000000
-0.7998001	0.0000000
-0.6996803	0.0000000
-0.5996731	0.0000000
-0.4998413	0.0000000
-0.3998172	0.0000000
-0.2999268	0.0000000
-0.1999240	0.0000000
-0.0998659	0.0000000
0.0002120	35.0000000
0.1001336	35.0000000
0.2001807	35.0000000
0.3002744	27.5183048
0.4002614	18.3090649
0.5002831	14.3375969
0.6002429	11.2508421
0.7002332	10.6371269
0.8002307	11.4615192
0.9001242	12.6338558
1.0002601	14.7188683
1.1001536	16.2247524
1.2001027	17.7613335
1.3002693	18.9385452
1.4001103	18.7603340
1.5001393	18.3213291
1.6001884	16.8909016
1.7001467	15.5773363
1.8002890	14.8503580
1.9002488	14.8166065
2.0003059	15.0553141
2.1002701	15.1174927
2.2002222	14.6380529
2.3001165	13.9542828
2.4000714	13.6305370
2.5001940	14.1460161
2.6001160	15.6868353
2.7002148	17.2876186
2.8001651	18.7914104
2.9000740	19.7265491
3.0001789	19.2881050
3.1002099	19.2339878
3.2002348	17.6447792
3.3001830	16.1095791
3.4000973	16.2345600
3.5001969	15.6798258
3.6001275	15.0515842
3.7001101	14.6592207
3.8001257	14.2361965
3.9003420	15.1197195
4.0001864	16.7390079
4.1001782	18.5693130
4.2002412	19.9417439
4.3001362	19.9608536
4.4002163	18.4047070
4.5003026	16.2122993
4.6002872	13.9598007
4.7001620	13.1082668
4.8002465	13.6110201
4.9001457	14.3736563
5.0001733	14.9584208
5.1001580	15.3918686
5.2001334	15.4038315
5.3001795	15.1248398
5.4002104	14.8628368
5.5002586	15.1430883
5.6001710	15.2864647
5.7002048	15.9353809
5.8002447	15.8181524
5.9001170	14.8255978
6.0000735	14.0161123
6.1001946	12.9232731
6.2002348	12.1452885
6.3001298	11.9509897
6.4001928	12.0980902
6.5001288	12.6164150
6.6001252	13.3274298
6.7001388	14.4082289
6.8000968	15.1180401
6.9002481	15.3915987
7.0002801	15.1248579
7.1002084	14.5217743
7.2001887	13.9614019
7.3001362	14.0044985
7.4002309	14.9744682
7.5001577	16.1078110
7.6001718	17.3564816
7.7001498	18.3503609
7.8002550	18.7243595
7.9002304	18.1336956
8.0002291	17.5487862
8.1002931	16.7183704
8.2001060	15.9664993
8.3001795	15.7510643
8.4002867	15.5822887
8.5001367	15.7313995
8.6001946	16.1561222
8.7002801	16.3345718
8.8002819	16.6148968
8.9002025	17.1221542
9.0001239	17.5070286
9.1001682	18.0018253
9.2001587	18.2000656
9.3001464	18.4711285
9.4002104	18.1994419
9.5001976	17.1175385
9.6002260	15.7919006
9.7002337	14.3859129
9.8002957	13.4281902
9.9001459	13.5336514
10.0002074	14.5435362
10.1001126	16.1571026
10.2001938	17.4736443
10.3001375	18.3674889
10.4001764	19.1708546
10.5001984	19.7934189
10.6001464	20.4130707
10.7001428	20.2973537
10.8001574	19.3082390
10.9002230	18.6263981
11.0000673	17.7771969
11.1001738	17.2923908
11.2001231	17.2661743
11.3001339	17.7904282
11.4001162	18.6949043
11.5001549	19.3169174
11.6002719	19.8756981
11.7001764	19.8124161
11.8001876	19.2109756
11.9002225	18.6245384
12.0002033	18.5091286
12.1001464	18.8998146
12.2000696	19.5901203
12.3001303	20.1653366
12.4002911	20.6295776
12.5002237	21.1337128
12.6002808	21.7558517
12.7002662	21.8243923
12.8002924	21.1298695
12.9001234	20.5140648
13.0001001	20.3709507
13.1001923	20.2292328
13.2002419	20.3468933
13.3001290	19.8763027
13.4001853	18.9950180
13.5002043	18.3947353
13.6001618	18.7717037
13.7001851	19.8420372
13.8002668	21.1997528
13.9001431	22.4619446
14.0002870	23.5335197
14.1001492	24.3725586
14.2002522	24.7609501
14.3003351	24.8686676
14.4001825	24.1766624
14.5002532	23.6984119
14.6002184	23.0111084
14.7001892	22.1586895
14.8001915	21.8797684
14.9002435	22.0372257
15.0002388	22.2612839
15.1001751	22.5341778
15.2001590	22.8481865
15.3002527	23.3623829
15.4001917	23.7403126
15.5001731	23.6994839
15.6001531	23.4879456
15.7000852	23.3802643
15.8002207	24.1508102
15.9001741	24.8235874
16.0001306	25.3928375
16.1002066	25.6067734
16.2001219	25.5270290
16.3001403	25.2637329
16.4001062	24.7054005
16.5002560	24.1620407
16.6001403	23.8452358
16.7001047	24.4213371
16.8001620	24.8106689
16.9002452	25.2575035
17.0002053	25.1475906
17.1001641	24.6862373
17.2002849	24.5031719
17.3001672	24.5596008
17.4001743	24.9208755
17.5002022	25.5656986
17.6002204	26.4407787
17.7001418	27.2459602
17.8001649	27.9396858
17.9001239	28.4474964
18.0001610	28.8440514
18.1001869	28.6816578
18.2002601	27.9706268
18.3001992	26.8993778
18.4001096	26.1303711
18.5001196	25.2637119
18.6001889	25.3217735
18.7001306	26.6386166
18.8001313	27.7375755
18.9002150	28.5448170
19.0002191	28.2460499
19.1001751	27.9103012
19.2001283	27.8445358
19.3001833	27.6560535
19.4001728	27.2102108
19.5003277	26.5293140
19.6001825	26.6478996
19.7001638	27.5699558
