# Time	Velocity	Pitch	Yaw
-4.6778140	0.0000000	0.0000000	0.0000000
-4.5778619	0.0000000	0.0000000	0.0000000
-4.4777805	0.0000000	0.0000000	0.0000000
-4.3778401	0.0000000	0.0000000	0.0000000
-4.2778767	0.0000000	0.0000000	0.0000000
-4.1778276	0.0000000	0.0000000	0.0000000
-4.0778447	0.0000000	0.0000000	0.0000000
-3.9779018	0.0000000	0.0000000	0.0000000
-3.8777923	0.0000000	0.0000000	0.0000000
-3.7775107	0.0000000	0.0000000	0.0000000
-3.6777777	0.0000000	0.0000000	0.0000000
-3.5778350	0.0000000	0.0000000	0.0000000
-3.4778545	0.0000000	0.0000000	0.0000000
-3.3778089	0.0000000	0.0000000	0.0000000
-3.2778552	0.0000000	0.0000000	0.0000000
-3.1778345	0.0000000	0.0000000	0.0000000
-3.0779743	0.0000000	0.0000000	0.0000000
-2.9778580	0.0000000	0.0000000	0.0000000
-2.8778145	0.0000000	0.0000000	0.0000000
-2.7778327	0.0000000	0.0000000	0.0000000
-2.6778163	0.0000000	0.0000000	0.0000000
-2.5778130	0.0000000	0.0000000	0.0000000
-2.4778547	0.0000000	0.0000000	0.0000000
-2.3777976	0.0000000	0.0000000	0.0000000
-2.2778440	0.0000000	0.0000000	0.0000000
-2.1778056	0.0000000	0.0000000	0.0000000
-2.0778414	0.0000000	0.0000000	0.0000000
-1.9777892	0.0000000	0.0000000	0.0000000
-1.8778094	0.0000000	0.0000000	0.0000000
-1.7778737	0.0000000	0.0000000	0.0000000
-1.6778488	0.0000000	0.0000000	0.0000000
-1.5778785	0.0000000	0.0000000	0.0000000
-1.4777905	0.0000000	0.0000000	0.0000000
-1.3778332	0.0000000	0.0000000	0.0000000
-1.2779000	0.0000000	0.0000000	0.0000000
-1.1778447	0.0000000	0.0000000	0.0000000
-1.0778545	0.0000000	0.0000000	0.0000000
-0.9777178	0.0000000	0.0000000	0.0000000
-0.8778604	0.0000000	0.0000000	0.0000000
-0.7778481	0.0000000	0.0000000	0.0000000
-0.6778458	0.0000000	0.0000000	0.0000000
-0.5777946	0.0000000	0.0000000	0.0000000
-0.4778383	0.0000000	0.0000000	0.0000000
-0.3777971	0.0000000	0.0000000	0.0000000
-0.2778273	0.0000000	0.0000000	0.0000000
-0.1778099	0.0000000	0.0000000	0.0000000
-0.0777364	0.0025047	0.0000000	1.5700001
0.0221837	0.0058567	0.0000000	1.5700001
0.1222676	0.0092263	0.0000000	1.5700001
0.2222833	0.0126097	0.0000000	1.5700001
0.3222764	0.0160005	0.0000000	1.5700001
0.4222333	0.0194104	0.0000000	1.5700001
0.5222802	0.0228278	0.0000000	1.5700001
0.6221868	0.0262524	0.0000000	1.5700001
0.7222492	0.0296885	0.0000000	1.5700001
0.8222510	0.0331345	0.0000000	1.5700001
0.9221573	0.0365853	0.0000000	1.5700001
1.0222815	0.0400454	0.0000000	1.5700001
1.1223401	0.0435048	0.0000000	1.5700001
1.2221998	0.0469745	0.0000000	1.5700001
1.3222881	0.0504435	0.0000000	1.5700001
1.4222671	0.0539148	0.0000000	1.5700001
1.5222784	0.0573858	0.0000000	1.5700001
1.6223304	0.0608577	0.0000000	1.5700001
1.7222723	0.0643302	0.0000000	1.5700001
1.8223160	0.0677992	0.0000000	1.5700001
1.9222597	0.0712616	0.0000000	1.5700001
2.0222548	0.0747274	0.0000000	1.5700001
2.1222641	0.0781817	0.0000000	1.5700001
2.2222879	0.0816316	0.0000000	1.5700001
2.3221962	0.0850737	0.0000000	1.5700001
2.4222630	0.0885127	0.0000000	1.5700001
2.5223094	0.0919387	0.0000000	1.5700001
2.6223606	0.0953545	0.0000000	1.5700001
2.7221911	0.0987571	0.0000000	1.5700001
2.8222067	0.1021498	0.0000000	1.5700001
2.9223183	0.1055321	0.0000000	1.5700001
3.0223639	0.1089002	0.0000000	1.5700001
3.1222252	0.1122459	0.0000000	1.5700001
3.2223030	0.1155817	0.0000000	1.5700001
3.3223173	0.1189027	0.0000000	1.5700001
3.4222349	0.1222011	0.0000000	1.5700001
3.5222574	0.1254799	0.0000000	1.5700001
3.6222958	0.1287417	0.0000000	1.5700001
3.7222474	0.1319801	0.0000000	1.5700001
3.8223007	0.1351992	0.0000000	1.5700001
3.9223235	0.1383918	0.0000000	1.5700001
4.0222211	0.1415602	0.0000000	1.5700001
4.1223217	0.1447085	0.0000000	1.5700001
4.2222717	0.1478248	0.0000000	1.5700001
4.3222574	0.1509153	0.0000000	1.5700001
4.4221722	0.1539797	0.0000000	1.5700001
4.5224312	0.1570165	0.0000000	1.5700001
4.6223306	0.1600219	0.0000000	1.5700001
4.7222362	0.1629926	0.0000000	1.5700001
4.8221791	0.1659338	0.0000000	1.5700001
4.9222387	0.1688428	0.0000000	1.5700001
5.0222216	0.1717156	0.0000000	1.5700001
5.1223027	0.1745561	0.0000000	1.5700001
5.2222700	0.1773590	0.0000000	1.5700001
5.3222753	0.1801270	0.0000000	1.5700001
5.4222886	0.1828531	0.0000000	1.5700001
5.5222538	0.1855419	0.0000000	1.5700001
5.6222397	0.1881896	0.0000000	1.5700001
5.7222479	0.1907965	0.0000000	1.5700001
5.8222879	0.1933631	0.0000000	1.5700001
5.9221727	0.1958848	0.0000000	1.5700001
6.0222656	0.1983645	0.0000000	1.5700001
6.1222426	0.2007976	0.0000000	1.5700001
6.2222843	0.2031846	0.0000000	1.5700001
6.3222556	0.2055251	0.0000000	1.5700001
6.4222241	0.2078177	0.0000000	1.5700001
6.5222889	0.2100620	0.0000000	1.5700001
6.6222559	0.2122541	0.0000000	1.5700001
6.7222856	0.2143941	0.0000000	1.5700001
6.8223101	0.2164836	0.0000000	1.5700001
6.9222697	0.2185218	0.0000000	1.5700001
7.0222390	0.2205029	0.0000000	1.5700001
7.1222815	0.2224310	0.0000000	1.5700001
7.2223368	0.2243029	0.0000000	1.5700001
7.3222385	0.2261176	0.0000000	1.5700001
7.4222804	0.2278725	0.0000000	1.5700001
7.5222031	0.2295697	0.0000000	1.5700001
7.6222592	0.2312068	0.0000000	1.5700001
7.7222717	0.2327842	0.0000000	1.5700001
7.8222500	0.2342968	0.0000000	1.5700001
7.9222630	0.2357489	0.0000000	1.5700001
8.0221962	0.2371347	0.0000000	1.5700001
8.1222912	0.2384566	0.0000000	1.5700001
8.2221949	0.2397117	0.0000000	1.5700001
8.3222868	0.2409009	0.0000000	1.5700001
8.4222203	0.2420203	0.0000000	1.5700001
8.5222656	0.2430716	0.0000000	1.5700001
8.6222927	0.2440538	0.0000000	1.5700001
8.7223373	0.2449641	0.0000000	1.5700001
8.8223219	0.2458015	0.0000000	1.5700001
8.9221757	0.2465659	0.0000000	1.5700001
9.0223373	0.2472576	0.0000000	1.5700001
9.1222828	0.2478731	0.0000000	1.5700001
9.2222459	0.2484127	0.0000000	1.5700001
9.3222533	0.2488757	0.0000000	1.5700001
9.4222953	0.2492598	0.0000000	1.5700001
9.5222167	0.2495653	0.0000000	1.5700001
9.6223324	0.2497908	0.0000000	1.5700001
9.7223588	0.2499353	0.0000000	1.5700001
9.8223432	0.2499974	0.0000000	1.5700001
9.9221757	0.2500000	0.0000000	1.5700001
10.0222308	0.2500000	0.0000000	1.5700001
10.1222679	0.2500000	0.0000000	1.5700001
10.2223373	0.2500000	0.0000000	1.5700001
10.3222976	0.2500000	0.0000000	1.5700001
10.4222715	0.2500000	0.0000000	1.5700001
10.5222740	0.2500000	0.0000000	1.5700001
10.6222720	0.2500000	0.0000000	1.5700001
10.7222884	0.2500000	0.0000000	1.5700001
10.8222525	0.2500000	0.0000000	1.5700001
10.9222203	0.2500000	0.0000000	1.5700001
11.0222902	0.2500000	0.0000000	1.5700001
11.1222779	0.2500000	0.0000000	1.5700001
11.2222694	0.2500000	0.0000000	1.5700001
11.3222963	0.2500000	0.0000000	1.5700001
11.4222764	0.2500000	0.0000000	1.5700001
11.5222316	0.2500000	0.0000000	1.5700001
11.6223252	0.2500000	0.0000000	1.5700001
11.7222175	0.2500000	0.0000000	1.5700001
11.8221660	0.2500000	0.0000000	1.5700001
11.9222395	0.2500000	0.0000000	1.5700001
12.0222121	0.2500000	0.0000000	1.5700001
12.1221883	0.2500000	0.0000000	1.5700001
12.2222487	0.2500000	0.0000000	1.5700001
12.3222956	0.2500000	0.0000000	1.5700001
12.4223148	0.2500000	0.0000000	1.5700001
12.5222405	0.2500000	0.0000000	1.5700001
12.6222029	0.2500000	0.0000000	1.5700001
12.7223150	0.2500000	0.0000000	1.5700001
12.8222446	0.2500000	0.0000000	1.5700001
12.9222584	0.2500000	0.0000000	1.5700001
13.0222582	0.2500000	0.0000000	1.5700001
13.1222136	0.2500000	0.0000000	1.5700001
13.2223127	0.2500000	0.0000000	1.5700001
13.3222405	0.2500000	0.0000000	1.5700001
13.4222267	0.2500000	0.0000000	1.5700001
13.5222715	0.2500000	0.0000000	1.5700001
13.6222536	0.2500000	0.0000000	1.5700001
13.7222333	0.2500000	0.0000000	1.5700001
13.8222525	0.2500000	0.0000000	1.5700001
13.9222431	0.2500000	0.0000000	1.5700001
14.0222042	0.2500000	0.0000000	1.5700001
14.1222321	0.2500000	0.0000000	1.5700001
14.2222904	0.2500000	0.0000000	1.5700001
14.3222812	0.2500000	0.0000000	1.5700001
14.4222774	0.2500000	0.0000000	1.5700001
14.5223150	0.2500000	0.0000000	1.5700001
14.6222282	0.2500000	0.0000000	1.5700001
14.7222410	0.2500000	0.0000000	1.5700001
14.8222822	0.2500000	0.0000000	1.5700001
14.9222305	0.2500000	0.0000000	1.5700001
15.0222925	0.2500000	0.0000000	1.5700001
15.1221640	0.2500000	0.0000000	1.5700001
15.2222920	0.2500000	0.0000000	1.5700001
15.3222725	0.2500000	0.0000000	1.5700001
15.4222561	0.2500000	0.0000000	1.5700001
15.5222569	0.2500000	0.0000000	1.5700001
15.6221993	0.2500000	0.0000000	1.5700001
15.7222602	0.2500000	0.0000000	1.5700001
15.8222692	0.2500000	0.0000000	1.5700001
15.9222170	0.2500000	0.0000000	1.5700001
16.0222917	0.2500000	0.0000000	1.5700001
16.1222968	0.2500000	0.0000000	1.5700001
16.2221780	0.2500000	0.0000000	1.5700001
16.3222305	0.2500000	0.0000000	1.5700001
16.4222648	0.2500000	0.0000000	1.5700001
16.5222748	0.2500000	0.0000000	1.5700001
16.6222868	0.2500000	0.0000000	1.5700001
16.7222761	0.2500000	0.0000000	1.5700001
16.8222497	0.2500000	0.0000000	1.5700001
16.9222213	0.2500000	0.0000000	1.5700001
17.0222318	0.2500000	0.0000000	1.5700001
17.1222556	0.2500000	0.0000000	1.5700001
17.2222748	0.2500000	0.0000000	1.5700001
17.3222797	0.2500000	0.0000000	1.5700001
17.4221937	0.2500000	0.0000000	1.5700001
17.5222871	0.2500000	0.0000000	1.5700001
17.6222651	0.2500000	0.0000000	1.5700001
17.7222723	0.2500000	0.0000000	1.5700001
17.8223222	0.2500000	0.0000000	1.5700001
17.9222932	0.2500000	0.0000000	1.5700001
18.0222070	0.2500000	0.0000000	1.5700001
18.1222295	0.2500000	0.0000000	1.5700001
