# Time	x	y	z	roll	pitch	yaw	vx	vy	vz	
-2.8192822	-0.0238480	-0.0140269	-0.2409142	-0.1889881	-0.2049704	0.4931418	-0.0213845	0.0055854	0.0067751
-2.7192489	-0.0263093	-0.0145758	-0.2399226	-0.1890160	-0.2083321	0.4886563	-0.0247248	0.0047812	0.0068809
-2.6192660	-0.0288366	-0.0152665	-0.2399301	-0.1887625	-0.2121038	0.4840193	-0.0245386	0.0042581	0.0059935
-2.5192932	-0.0309261	-0.0160535	-0.2463400	-0.1883697	-0.2149677	0.4796180	-0.0238646	0.0049531	0.0015993
-2.4192796	-0.0337083	-0.0165284	-0.2388744	-0.1881492	-0.2155328	0.4755067	-0.0240735	0.0040631	0.0093735
-2.3192812	-0.0364948	-0.0174069	-0.2397227	-0.1882246	-0.2147020	0.4716515	-0.0303425	0.0027457	0.0134247
-2.2193193	-0.0405759	-0.0187655	-0.2358474	-0.1885346	-0.2146463	0.4679387	-0.0399899	0.0005830	0.0193266
-2.1192617	-0.0444030	-0.0202964	-0.2357398	-0.1887676	-0.2158723	0.4652236	-0.0475091	0.0009714	0.0178631
-2.0192410	-0.0488939	-0.0223242	-0.2420853	-0.1889270	-0.2170456	0.4625942	-0.0526018	0.0044956	0.0085350
-1.9193021	-0.0546686	-0.0239936	-0.2348270	-0.1894054	-0.2170966	0.4599180	-0.0512644	0.0055073	0.0084196
-1.8192540	-0.0587851	-0.0255271	-0.2390931	-0.1902827	-0.2153075	0.4572223	-0.0486766	0.0067247	0.0010716
-1.7192865	-0.0637759	-0.0267656	-0.2330978	-0.1915852	-0.2108139	0.4539496	-0.0445491	0.0069609	0.0033170
-1.6192356	-0.0675396	-0.0280585	-0.2399290	-0.1928329	-0.2038932	0.4499551	-0.0407056	0.0082121	-0.0030746
-1.5192876	-0.0708843	-0.0289117	-0.2422783	-0.1931532	-0.1970905	0.4459095	-0.0373084	0.0097320	-0.0065623
-1.4192407	-0.0752522	-0.0295520	-0.2363796	-0.1928021	-0.1929764	0.4418809	-0.0369306	0.0109243	-0.0025584
-1.3192732	-0.0794227	-0.0301400	-0.2348270	-0.1918939	-0.1928321	0.4378928	-0.0395261	0.0116907	0.0007577
-1.2192724	-0.0832054	-0.0307330	-0.2402584	-0.1909452	-0.1972705	0.4339024	-0.0438276	0.0143779	-0.0006168
-1.1193047	-0.0881437	-0.0310815	-0.2361938	-0.1902362	-0.2045938	0.4297749	-0.0451434	0.0157977	0.0054459
-1.0192351	-0.0927255	-0.0313930	-0.2389303	-0.1898803	-0.2124303	0.4259672	-0.0440548	0.0173029	0.0046689
-0.9192584	-0.0974773	-0.0313514	-0.2370496	-0.1897759	-0.2185678	0.4229751	-0.0393031	0.0174494	0.0060079
-0.8192945	-0.1013702	-0.0313758	-0.2392833	-0.1898109	-0.2220785	0.4208063	-0.0367752	0.0162378	0.0038898
-0.7192548	-0.1054853	-0.0313856	-0.2389477	-0.1901015	-0.2223434	0.4188954	-0.0374042	0.0146092	0.0033141
-0.6192732	-0.1101242	-0.0313439	-0.2318690	-0.1905379	-0.2196528	0.4163910	-0.0416062	0.0120788	0.0079979
-0.5192794	-0.1143496	-0.0320375	-0.2352758	-0.1909277	-0.2148619	0.4129916	-0.0474323	0.0120190	0.0032677
-0.4192886	-0.1191780	-0.0329086	-0.2390147	-0.1908325	-0.2094351	0.4086197	-0.0523620	0.0131279	-0.0013028
-0.3192783	-0.1244146	-0.0336904	-0.2415711	-0.1900981	-0.2048186	0.4039082	-0.0543304	0.0161182	-0.0042252
-0.2192868	-0.1301606	-0.0340993	-0.2376946	-0.1890367	-0.2020817	0.3994979	-0.0526969	0.0175169	-0.0011476
-0.1192522	-0.1352297	-0.0344357	-0.2411237	-0.1884012	-0.2008503	0.3960856	-0.0501509	0.0190358	-0.0031019
-0.0193114	-0.1400830	-0.0345731	-0.2446665	-0.1885538	-0.2007172	0.3935404	-0.0478712	0.0199546	-0.0040715
0.0806879	-0.1455466	-0.0350814	-0.2409936	-0.1891712	-0.2016676	0.3911009	-0.0483620	0.0097346	-0.0068755
0.1807365	-0.1509773	-0.0371131	-0.2309487	-0.1893929	-0.2121703	0.3890086	-0.0509142	-0.0183908	-0.0081678
0.2806979	-0.1533043	-0.0429681	-0.2376410	-0.1890791	-0.2285328	0.3911960	-0.0467856	-0.0599134	-0.0210247
0.3806817	-0.1532927	-0.0526088	-0.2317649	-0.1875128	-0.2447476	0.3948562	-0.0283745	-0.1087212	-0.0306104
0.4807724	-0.1504909	-0.0638307	-0.2361349	-0.1864549	-0.2510708	0.3987835	-0.0123970	-0.1356250	-0.0403007
0.5807327	-0.1448571	-0.0776548	-0.2373530	-0.1861675	-0.2508303	0.4057823	0.0014822	-0.1481181	-0.0408734
0.6807209	-0.1377075	-0.0914504	-0.2338065	-0.1867267	-0.2371130	0.4143628	-0.0000791	-0.1417960	-0.0497887
0.7807171	-0.1319275	-0.1039494	-0.2446942	-0.1864016	-0.2191273	0.4232026	-0.0047495	-0.1284100	-0.0625612
0.8807250	-0.1277992	-0.1152028	-0.2338804	-0.1867336	-0.1977786	0.4326305	-0.0051581	-0.1123410	-0.0438795
0.9807357	-0.1223154	-0.1252432	-0.2389086	-0.1876986	-0.1801621	0.4412695	0.0002988	-0.0939230	-0.0347455
1.0807219	-0.1197640	-0.1333014	-0.2349823	-0.1890405	-0.1699566	0.4492616	0.0048248	-0.0823208	-0.0233005
1.1807240	-0.1148640	-0.1402113	-0.2391519	-0.1903298	-0.1688386	0.4565653	-0.0045787	-0.0714494	-0.0180681
1.2808184	-0.1151225	-0.1476256	-0.2317732	-0.1908751	-0.1782242	0.4639491	-0.0142479	-0.0616713	-0.0149588
1.3807642	-0.1139588	-0.1538656	-0.2277394	-0.1911018	-0.1959665	0.4721439	0.0015089	-0.0614049	-0.0141518
1.4807516	-0.1091840	-0.1586150	-0.2319858	-0.1910536	-0.2202043	0.4820045	0.0268690	-0.0595237	-0.0213476
1.5807263	-0.1020661	-0.1628390	-0.2368800	-0.1912848	-0.2457499	0.4934283	0.0547581	-0.0661845	-0.0309519
1.6807626	-0.0924065	-0.1661676	-0.2370179	-0.1911467	-0.2670241	0.5063691	0.0732840	-0.0713958	-0.0395858
1.7807491	-0.0812568	-0.1685523	-0.2351491	-0.1901403	-0.2825028	0.5199716	0.0773716	-0.0741703	-0.0445575
1.8807488	-0.0699159	-0.1715591	-0.2369424	-0.1886814	-0.2896469	0.5337833	0.0812465	-0.0728687	-0.0514172
1.9807263	-0.0559399	-0.1725653	-0.2340853	-0.1876639	-0.2860764	0.5476589	0.0933373	-0.0702356	-0.0502879
2.0807137	-0.0444835	-0.1745641	-0.2374432	-0.1874486	-0.2729785	0.5614624	0.0976584	-0.0701755	-0.0527843
2.1807636	-0.0315922	-0.1762726	-0.2400490	-0.1880538	-0.2559912	0.5750775	0.0945760	-0.0758041	-0.0537297
2.2807281	-0.0173566	-0.1769025	-0.2308327	-0.1893653	-0.2394907	0.5887513	0.0991413	-0.0824047	-0.0419446
2.3807532	-0.0034283	-0.1788613	-0.2399832	-0.1912389	-0.2275173	0.6027622	0.1000582	-0.0843262	-0.0377537
2.4807204	0.0086428	-0.1804522	-0.2367532	-0.1934736	-0.2224968	0.6168582	0.0926034	-0.0793020	-0.0253872
2.5807183	0.0209571	-0.1812775	-0.2385571	-0.1956081	-0.2252811	0.6310588	0.0835416	-0.0652742	-0.0226740
2.6807496	0.0300708	-0.1819679	-0.2309648	-0.1972247	-0.2347668	0.6453684	0.0780548	-0.0513627	-0.0173652
2.7807073	0.0391360	-0.1810919	-0.2327537	-0.1979980	-0.2489414	0.6596815	0.0745289	-0.0394059	-0.0250161
2.8807150	0.0483333	-0.1792401	-0.2298364	-0.1979843	-0.2628192	0.6742430	0.0810374	-0.0323796	-0.0330078
2.9806810	0.0586695	-0.1765840	-0.2307453	-0.1967031	-0.2785259	0.6900317	0.0893317	-0.0342944	-0.0436856
3.0807316	0.0664946	-0.1750543	-0.2370696	-0.1966132	-0.2915627	0.7042934	0.0949063	-0.0424117	-0.0509519
3.1808794	0.0800258	-0.1715802	-0.2340001	-0.1960692	-0.3026932	0.7199372	0.1014880	-0.0552595	-0.0465057
3.2807045	0.0950469	-0.1686685	-0.2307453	-0.1960870	-0.3104842	0.7361006	0.1025451	-0.0685018	-0.0435468
3.3807178	0.1075717	-0.1676785	-0.2306626	-0.1968044	-0.3126872	0.7499255	0.0983408	-0.0774205	-0.0438318
3.4807240	0.1201585	-0.1674889	-0.2305227	-0.1977329	-0.3108423	0.7638056	0.0920019	-0.0856851	-0.0415325
3.5807542	0.1302464	-0.1700635	-0.2378890	-0.1989611	-0.3032682	0.7776047	0.0873192	-0.0935979	-0.0449173
3.6808804	0.1456307	-0.1698616	-0.2336560	-0.1999736	-0.2885661	0.7914853	0.0990999	-0.0983736	-0.0430061
3.7807283	0.1604532	-0.1696748	-0.2312970	-0.2015192	-0.2681986	0.8058807	0.1082230	-0.1014916	-0.0414981
3.8807265	0.1761912	-0.1687779	-0.2327865	-0.2028580	-0.2446891	0.8189396	0.1127446	-0.0993799	-0.0464913
3.9807386	0.1914579	-0.1678081	-0.2307014	-0.2036989	-0.2222747	0.8298541	0.1161643	-0.0954584	-0.0461791
4.0807286	0.2048418	-0.1673602	-0.2279536	-0.2034204	-0.2058611	0.8384228	0.1151289	-0.0919902	-0.0532300
4.1807340	0.2250958	-0.1619288	-0.2359557	-0.2018749	-0.2004304	0.8458495	0.1142497	-0.0891302	-0.0730715
4.2807122	0.2393875	-0.1607179	-0.2369502	-0.1994649	-0.2072978	0.8537107	0.1166075	-0.0921706	-0.0822289
4.3807736	0.2508270	-0.1615229	-0.2326938	-0.1966002	-0.2235402	0.8634095	0.1249550	-0.1027203	-0.0841402
4.4807322	0.2672574	-0.1596518	-0.2329366	-0.1938172	-0.2452982	0.8749320	0.1356017	-0.1171051	-0.0847519
4.5807565	0.2873013	-0.1568765	-0.2322266	-0.1914033	-0.2691140	0.8874424	0.1453169	-0.1341385	-0.0792717
4.6807741	0.3089707	-0.1541641	-0.2320655	-0.1895299	-0.2900012	0.8995072	0.1462598	-0.1436761	-0.0733506
4.7807437	0.3298822	-0.1520169	-0.2317443	-0.1881921	-0.3022874	0.9100125	0.1414671	-0.1461274	-0.0698038
4.8807560	0.3469829	-0.1554564	-0.2411478	-0.1874868	-0.3037843	0.9188675	0.1352958	-0.1479502	-0.0772649
4.9807007	0.3725934	-0.1490951	-0.2340053	-0.1876042	-0.2944322	0.9268722	0.1393570	-0.1489564	-0.0771314
5.0807555	0.3929827	-0.1475993	-0.2370360	-0.1884750	-0.2757349	0.9349813	0.1457438	-0.1473423	-0.0870430
5.1807073	0.4159450	-0.1439600	-0.2386784	-0.1899175	-0.2514303	0.9437989	0.1579232	-0.1465535	-0.0929996
5.2806943	0.4387276	-0.1397520	-0.2350666	-0.1918822	-0.2273635	0.9533143	0.1696468	-0.1478103	-0.0914482
5.3807316	0.4611358	-0.1354138	-0.2330922	-0.1942356	-0.2084754	0.9627160	0.1796832	-0.1518188	-0.0852330
5.4807301	0.4889047	-0.1264220	-0.2395163	-0.1963705	-0.1960230	0.9712516	0.1834280	-0.1542996	-0.0823988
5.5807644	0.5108935	-0.1233978	-0.2358474	-0.1975357	-0.1921621	0.9792043	0.1822149	-0.1577656	-0.0729488
5.6807355	0.5315950	-0.1197489	-0.2339407	-0.1969667	-0.1974634	0.9854032	0.1800920	-0.1611460	-0.0766583
5.7807406	0.5596975	-0.1110311	-0.2396428	-0.1945319	-0.2112748	0.9921077	0.1818904	-0.1639242	-0.0911188
5.8807345	0.5814674	-0.1077821	-0.2338065	-0.1904983	-0.2307421	0.9999097	0.1895509	-0.1707573	-0.0946174
5.9807357	0.6070528	-0.1009832	-0.2321248	-0.1878426	-0.2498574	1.0079708	0.2043303	-0.1779774	-0.1019920
6.0807055	0.6350810	-0.0936312	-0.2365981	-0.1856320	-0.2655893	1.0170897	0.2182847	-0.1848613	-0.1108903
6.1807286	0.6662349	-0.0815446	-0.2317649	-0.1852273	-0.2743085	1.0264041	0.2323342	-0.1912614	-0.1073440
6.2807104	0.6984269	-0.0689915	-0.2274984	-0.1872464	-0.2734195	1.0354197	0.2399079	-0.1945288	-0.0962582
6.3807329	0.7246057	-0.0639973	-0.2365011	-0.1913629	-0.2633117	1.0440286	0.2357946	-0.1955482	-0.0928091
6.4807480	0.7555059	-0.0532247	-0.2337767	-0.1963056	-0.2478059	1.0518347	0.2331812	-0.1949847	-0.0837913
6.5806973	0.7854604	-0.0434036	-0.2273112	-0.2003628	-0.2307750	1.0585609	0.2312129	-0.1943097	-0.0839600
6.6807153	0.8165211	-0.0299231	-0.2340606	-0.2019312	-0.2162299	1.0642402	0.2304266	-0.1907065	-0.1007512
6.7807557	0.8437890	-0.0215169	-0.2318416	-0.2008435	-0.2081944	1.0695357	0.2323701	-0.1883674	-0.1081552
6.8807104	0.8751905	-0.0085061	-0.2355408	-0.1981937	-0.2082018	1.0747217	0.2407212	-0.1886890	-0.1144849
6.9807229	0.9050935	0.0031820	-0.2358926	-0.1956295	-0.2152956	1.0801004	0.2534044	-0.1925241	-0.1114827
7.0807350	0.9298994	0.0117110	-0.2276589	-0.1946840	-0.2237325	1.0856219	0.2634244	-0.1991734	-0.0956321
7.1807188	0.9639937	0.0269334	-0.2312173	-0.1960516	-0.2301942	1.0908957	0.2673999	-0.2066562	-0.0843614
7.2807309	0.9967797	0.0411029	-0.2301486	-0.1990525	-0.2343636	1.0957554	0.2675991	-0.2093285	-0.0753778
7.3807519	1.0279515	0.0550899	-0.2335463	-0.2024391	-0.2372065	1.0996872	0.2653976	-0.2057073	-0.0776808
7.4807644	1.0598989	0.0685794	-0.2256676	-0.2050243	-0.2387467	1.1030030	0.2629613	-0.2001631	-0.0789817
7.5807424	1.0905799	0.0833513	-0.2277708	-0.2061572	-0.2387056	1.1057984	0.2581138	-0.1934247	-0.0935517
7.6807250	1.1201192	0.0970362	-0.2256707	-0.2059806	-0.2358775	1.1085290	0.2589749	-0.1875441	-0.1061336
7.7807255	1.1509470	0.1123433	-0.2271231	-0.2052674	-0.2300933	1.1114996	0.2606538	-0.1860499	-0.1153870
7.8806833	1.1847066	0.1299379	-0.2327869	-0.2049566	-0.2228989	1.1147102	0.2606568	-0.1930841	-0.1205781
7.9807457	1.2122979	0.1421044	-0.2319419	-0.2032684	-0.2171176	1.1169812	0.2612847	-0.2042522	-0.1143111
8.0807194	1.2441923	0.1551441	-0.2299700	-0.2004552	-0.2150673	1.1186781	0.2621531	-0.2168527	-0.1080801
8.1807478	1.2797575	0.1696980	-0.2297249	-0.1955064	-0.2188190	1.1199556	0.2625656	-0.2276536	-0.1053637
8.2807514	1.3127204	0.1829807	-0.2307195	-0.1909009	-0.2244156	1.1205485	0.2663730	-0.2340965	-0.1054089
8.3807281	1.3476162	0.1965611	-0.2336199	-0.1876193	-0.2266196	1.1216261	0.2725160	-0.2356200	-0.1020957
8.4807624	1.3862426	0.2110171	-0.2378890	-0.1878400	-0.2255822	1.1229442	0.2741379	-0.2341704	-0.0929307
8.5807667	1.4184796	0.2253447	-0.2331576	-0.1913844	-0.2224132	1.1246560	0.2744589	-0.2296012	-0.0781698
8.6807199	1.4503336	0.2394436	-0.2292493	-0.1969737	-0.2189738	1.1270803	0.2776325	-0.2260022	-0.0742356
8.7809431	1.4855733	0.2561700	-0.2307453	-0.2021790	-0.2163810	1.1307299	0.2843519	-0.2191744	-0.0868272
8.8807386	1.5204895	0.2755258	-0.2348036	-0.2054485	-0.2138582	1.1356211	0.2951344	-0.2097416	-0.1116323
8.9807465	1.5515947	0.2888634	-0.2273072	-0.2056251	-0.2115506	1.1410160	0.3039194	-0.2042529	-0.1295112
9.0807229	1.5857842	0.3078537	-0.2287882	-0.2027052	-0.2098675	1.1459547	0.3076177	-0.2020727	-0.1491788
9.1806889	1.6195553	0.3265512	-0.2299275	-0.1978452	-0.2127253	1.1497903	0.3077044	-0.2060659	-0.1535734
9.2807575	1.6537435	0.3465773	-0.2360666	-0.1923352	-0.2214776	1.1523453	0.3053714	-0.2107570	-0.1560247
9.3807260	1.6873976	0.3662615	-0.2349814	-0.1877616	-0.2337336	1.1541720	0.3035390	-0.2185698	-0.1489828
9.4807276	1.7229891	0.3874604	-0.2344216	-0.1848951	-0.2466714	1.1564123	0.3070778	-0.2287922	-0.1386251
9.5807603	1.7577502	0.4072279	-0.2341811	-0.1836448	-0.2578210	1.1601751	0.3146451	-0.2354599	-0.1300850
9.6807227	1.7941982	0.4230965	-0.2378154	-0.1838216	-0.2653973	1.1657156	0.3242262	-0.2401948	-0.1225596
9.7807340	1.8301852	0.4399233	-0.2391437	-0.1854951	-0.2673188	1.1725068	0.3331414	-0.2418259	-0.1107391
9.8807867	1.8655455	0.4606247	-0.2357932	-0.1885239	-0.2613393	1.1791505	0.3364862	-0.2390510	-0.0948364
9.9807140	1.8998266	0.4783681	-0.2353659	-0.1925173	-0.2485352	1.1844659	0.3353186	-0.2337685	-0.0831363
10.0807053	1.9339868	0.4987746	-0.2352437	-0.1967197	-0.2334933	1.1882098	0.3327331	-0.2255064	-0.0818287
10.1807176	1.9682107	0.5213746	-0.2335811	-0.2003026	-0.2220935	1.1910331	0.3305227	-0.2185162	-0.0877361
10.2807662	2.0007866	0.5433128	-0.2315070	-0.2025600	-0.2178403	1.1938819	0.3322716	-0.2118089	-0.0992884
10.3807352	2.0338750	0.5638295	-0.2264558	-0.2030518	-0.2199274	1.1970801	0.3396770	-0.2041623	-0.1185794
10.4806874	2.0702890	0.5900796	-0.2266629	-0.2013581	-0.2251845	1.2008808	0.3470776	-0.1970221	-0.1440586
10.5807350	2.1003530	0.6126663	-0.2282217	-0.1992544	-0.2312649	1.2041061	0.3470771	-0.1943709	-0.1596808
10.6806979	2.1346524	0.6384597	-0.2294915	-0.1957787	-0.2395969	1.2074121	0.3429818	-0.1969390	-0.1706054
10.7807081	2.1714629	0.6672266	-0.2236025	-0.1915349	-0.2490138	1.2107998	0.3388920	-0.2070473	-0.1696828
10.8807171	2.2017314	0.6839626	-0.2376128	-0.1888544	-0.2567148	1.2142114	0.3419361	-0.2140820	-0.1731870
10.9807332	2.2395771	0.7182432	-0.2315194	-0.1870223	-0.2590381	1.2182587	0.3569845	-0.2200103	-0.1512198
11.0807478	2.2751592	0.7384095	-0.2399290	-0.1868820	-0.2543071	1.2227452	0.3696292	-0.2225462	-0.1394963
11.1807347	2.3106813	0.7636253	-0.2427781	-0.1879525	-0.2442408	1.2272136	0.3805364	-0.2225199	-0.1290791
11.2807470	2.3450112	0.7931478	-0.2370568	-0.1904284	-0.2326714	1.2316008	0.3892366	-0.2180573	-0.1173285
11.3807204	2.3809376	0.8235088	-0.2358321	-0.1935578	-0.2225630	1.2358116	0.3950835	-0.2108027	-0.1140264
11.4807516	2.4122657	0.8498661	-0.2272550	-0.1963669	-0.2172611	1.2400122	0.3983078	-0.2059091	-0.1170401
11.5807396	2.4491485	0.8870864	-0.2350186	-0.1981794	-0.2188807	1.2442389	0.3970389	-0.2015485	-0.1383642
11.6807677	2.4786257	0.9083298	-0.2236387	-0.1987053	-0.2278883	1.2491343	0.3966321	-0.2004998	-0.1458513
11.7807647	2.5140109	0.9414402	-0.2262125	-0.1982075	-0.2418062	1.2548266	0.4043516	-0.2032821	-0.1621875
11.8807729	2.5482913	0.9734731	-0.2278332	-0.1970070	-0.2556344	1.2604418	0.4101484	-0.2088395	-0.1735813
11.9807396	2.5873072	1.0109150	-0.2247266	-0.1955781	-0.2653456	1.2648442	0.4148660	-0.2148984	-0.1759311
12.0809334	2.6207583	1.0400226	-0.2313044	-0.1938729	-0.2710649	1.2676115	0.4155333	-0.2189560	-0.1778890
12.1807483	2.6548134	1.0705331	-0.2345866	-0.1922070	-0.2730827	1.2691043	0.4166814	-0.2195833	-0.1747536
12.2807388	2.6916696	1.1047430	-0.2358959	-0.1912244	-0.2710235	1.2700268	0.4180329	-0.2186291	-0.1666491
12.3807624	2.7261616	1.1348989	-0.2401029	-0.1914476	-0.2631454	1.2707936	0.4175212	-0.2166994	-0.1618716
12.4807286	2.7668217	1.1773788	-0.2316401	-0.1924862	-0.2508910	1.2713823	0.4183113	-0.2141929	-0.1511253
12.5807217	2.7995358	1.2074180	-0.2400467	-0.1935479	-0.2371162	1.2718605	0.4127852	-0.2104201	-0.1551407
12.6807414	2.8322810	1.2370708	-0.2321351	-0.1940893	-0.2267637	1.2725684	0.4064950	-0.2105008	-0.1496542
12.7807276	2.8667703	1.2680763	-0.2306065	-0.1938530	-0.2213174	1.2738697	0.4033791	-0.2158261	-0.1521926
12.8807488	2.8955093	1.2915667	-0.2248502	-0.1925172	-0.2201578	1.2756983	0.4060356	-0.2200207	-0.1552285
12.9807647	2.9334758	1.3272801	-0.2288250	-0.1903364	-0.2215920	1.2774314	0.4124349	-0.2220098	-0.1685034
13.0806861	2.9706008	1.3617697	-0.2297249	-0.1879476	-0.2232657	1.2787897	0.4215832	-0.2254651	-0.1772935
13.1807455	3.0026224	1.3921885	-0.2313298	-0.1867584	-0.2264250	1.2795736	0.4250536	-0.2275663	-0.1821127
13.2807327	3.0376092	1.4262865	-0.2311822	-0.1866882	-0.2311883	1.2807037	0.4302966	-0.2317199	-0.1812142
13.3806979	3.0774975	1.4639837	-0.2338065	-0.1876863	-0.2365806	1.2827511	0.4366331	-0.2365304	-0.1817800
13.4807421	3.1090991	1.4979548	-0.2249081	-0.1898422	-0.2405356	1.2854013	0.4388811	-0.2390472	-0.1711363
13.5807258	3.1488099	1.5334353	-0.2323817	-0.1923932	-0.2415699	1.2882475	0.4373962	-0.2340935	-0.1668337
13.6807281	3.1874892	1.5710754	-0.2327869	-0.1955470	-0.2390754	1.2904600	0.4367585	-0.2265014	-0.1519596
13.7806902	3.2228710	1.6072299	-0.2346448	-0.1986107	-0.2343443	1.2918488	0.4366549	-0.2181417	-0.1422030
13.8807214	3.2566745	1.6425855	-0.2344163	-0.2011558	-0.2305692	1.2927345	0.4376646	-0.2102075	-0.1389965
13.9807060	3.2912478	1.6813360	-0.2358431	-0.2025568	-0.2298747	1.2935811	0.4402422	-0.2024671	-0.1411375
14.0807201	3.3249338	1.7226120	-0.2398892	-0.2023748	-0.2315358	1.2944658	0.4435214	-0.1964977	-0.1461236
14.1807660	3.3590325	1.7547250	-0.2327382	-0.2010464	-0.2343175	1.2948868	0.4485820	-0.1966961	-0.1502592
14.2807314	3.3926874	1.7970284	-0.2409881	-0.1992595	-0.2365637	1.2945868	0.4509416	-0.2008991	-0.1689512
14.3807334	3.4306789	1.8342802	-0.2301218	-0.1975688	-0.2384770	1.2939434	0.4543087	-0.2111969	-0.1698629
14.4807196	3.4656382	1.8717062	-0.2328095	-0.1963651	-0.2387952	1.2937799	0.4536716	-0.2157822	-0.1777614
14.5807370	3.5031749	1.9112090	-0.2308672	-0.1957613	-0.2374273	1.2946087	0.4541904	-0.2193460	-0.1772330
14.6807552	3.5407307	1.9506671	-0.2292730	-0.1958299	-0.2351963	1.2964851	0.4604805	-0.2233308	-0.1749776
14.7807450	3.5788578	1.9905787	-0.2330325	-0.1959062	-0.2307088	1.2985942	0.4606585	-0.2246979	-0.1788341
14.8807337	3.6139435	2.0265778	-0.2299270	-0.1948778	-0.2276253	1.3003509	0.4567729	-0.2248086	-0.1784721
14.9807145	3.6487847	2.0623233	-0.2255195	-0.1925361	-0.2294763	1.3023794	0.4563054	-0.2225033	-0.1792925
15.0807191	3.6907445	2.1064722	-0.2380474	-0.1897792	-0.2341378	1.3048699	0.4578306	-0.2186948	-0.1891795
15.1807946	3.7234371	2.1439851	-0.2361503	-0.1877420	-0.2386005	1.3067418	0.4541248	-0.2185475	-0.1822743
15.2807542	3.7588638	2.1844560	-0.2355077	-0.1875614	-0.2416809	1.3070929	0.4450055	-0.2209708	-0.1688673
15.3807337	3.7958108	2.2223519	-0.2371031	-0.1899350	-0.2433988	1.3062633	0.4429126	-0.2243783	-0.1523659
15.4807524	3.8294805	2.2627217	-0.2294294	-0.1944887	-0.2433496	1.3055654	0.4509035	-0.2265610	-0.1352163
15.5807501	3.8660016	2.3016438	-0.2275511	-0.1994205	-0.2421520	1.3062768	0.4686211	-0.2242460	-0.1323144
15.6806863	3.9021225	2.3442667	-0.2307453	-0.2040494	-0.2374933	1.3087262	0.4890753	-0.2183454	-0.1394817
15.7807565	3.9320807	2.3844151	-0.2336732	-0.2061926	-0.2296859	1.3115664	0.4987342	-0.2090254	-0.1561145
15.8807014	3.9717490	2.4234548	-0.2279023	-0.2069916	-0.2235688	1.3142472	0.5000832	-0.2039138	-0.1696617
15.9807309	4.0101296	2.4668811	-0.2276849	-0.2061159	-0.2214956	1.3160060	0.4945316	-0.2035335	-0.1827440
16.0807547	4.0453226	2.5019172	-0.2253216	-0.2038496	-0.2230985	1.3169663	0.4842866	-0.2068214	-0.1870519
16.1807503	4.0800673	2.5423514	-0.2282176	-0.2010166	-0.2261961	1.3175530	0.4746805	-0.2112375	-0.1914214
16.2806945	4.1177020	2.5869633	-0.2338065	-0.1985036	-0.2297328	1.3182186	0.4753202	-0.2151796	-0.1932725
16.3807511	4.1543247	2.6289395	-0.2353520	-0.1972020	-0.2332965	1.3192090	0.4856631	-0.2202955	-0.1799116
16.4807567	4.1894531	2.6700174	-0.2339849	-0.1972543	-0.2351370	1.3206791	0.4958972	-0.2241349	-0.1656428
16.5807378	4.2266875	2.7143040	-0.2297021	-0.1980712	-0.2365965	1.3222947	0.5019575	-0.2267722	-0.1551435
