# Time	Input
-4.6996562	0.0000000
-4.5997524	0.0000000
-4.4996772	0.0000000
-4.3997929	0.0000000
-4.2997409	0.0000000
-4.1997990	0.0000000
-4.0996813	0.0000000
-3.9998149	0.0000000
-3.8992965	0.0000000
-3.7991731	0.0000000
-3.6997926	0.0000000
-3.5997773	0.0000000
-3.4997471	0.0000000
-3.3997053	0.0000000
-3.2997061	0.0000000
-3.1996948	0.0000000
-3.0997379	0.0000000
-2.9996869	0.0000000
-2.8996877	0.0000000
-2.7997578	0.0000000
-2.6997484	0.0000000
-2.5997066	0.0000000
-2.4996844	0.0000000
-2.3998364	0.0000000
-2.2998426	0.0000000
-2.1998031	0.0000000
-2.0997885	0.0000000
-1.9996943	0.0000000
-1.8997143	0.0000000
-1.7996849	0.0000000
-1.6997266	0.0000000
-1.5998116	0.0000000
-1.4997353	0.0000000
-1.3997740	0.0000000
-1.2997683	0.0000000
-1.1997312	0.0000000
-1.0997829	0.0000000
-0.9997284	0.0000000
-0.8996439	0.0000000
-0.7997041	0.0000000
-0.6996524	0.0000000
-0.5997652	0.0000000
-0.4997110	0.0000000
-0.3996895	0.0000000
-0.2997914	0.0000000
-0.1998180	0.0000000
-0.0997555	0.0000000
0.0003382	-35.0000000
0.1002816	-35.0000000
0.2002007	-35.0000000
0.3002988	-35.0000000
0.4002821	-35.0000000
0.5002409	-35.0000000
0.6003246	-35.0000000
0.7002824	-35.0000000
0.8003604	-35.0000000
0.9002624	-34.9530182
1.0002419	-32.9501610
1.1002867	-31.6649837
1.2002222	-30.4379997
1.3002619	-28.9625206
1.4003727	-28.0963364
1.5002824	-26.5826778
1.6002662	-25.8995113
1.7003026	-25.0439491
1.8002865	-24.2569962
1.9002724	-23.2660294
2.0002076	-22.2156620
2.1001526	-21.4973488
2.2002301	-21.4535847
2.3003141	-21.4382629
2.4002668	-20.7886314
2.5002655	-19.4457493
2.6002371	-17.0866299
2.7002424	-14.6615629
2.8002404	-12.4175806
2.9002117	-10.5507612
3.0001370	-9.1772480
3.1002486	-9.5353765
3.2003540	-9.4401169
3.3002970	-9.5709610
3.4001708	-10.5064259
3.5003584	-10.6732435
3.6002399	-10.7376108
3.7001976	-10.3958960
3.8002112	-9.6792994
3.9003023	-9.1281338
4.0002911	-8.8756714
4.1002222	-8.8760605
4.2002829	-8.4976625
4.3002383	-8.0110788
4.4002445	-7.5972304
4.5004652	-7.4576426
4.6002371	-7.9430752
4.7002760	-8.3194714
4.8004042	-8.5647440
4.9003443	-8.9342575
5.0002696	-8.9444351
5.1001861	-8.2211399
5.2002831	-7.2245274
5.3002982	-6.3608141
5.4002662	-6.1102290
5.5002511	-6.0876746
5.6002345	-6.1498456
5.7002355	-6.7146382
