%time,field.control_vel,field.desired_vel,field.control_pitch,field.desired_pitch,field.control_yaw,field.desired_yaw
1492806563377824396,0,0.0,0,0.0,0,0.0
1492806563477960218,0,0.0,0,0.0,0,0.0
1492806563578038383,0,0.0,0,0.0,0,0.0
1492806563677929437,0,0.0,0,0.0,0,0.0
1492806563777866129,0,0.0,0,0.0,0,0.0
1492806563877984670,0,0.0,0,0.0,0,0.0
1492806563977959017,0,0.0,0,0.0,0,0.0
1492806564077996695,0,0.0,0,0.0,0,0.0
1492806564177962398,0,0.0,0,0.0,0,0.0
1492806564277978809,0,0.0,0,0.0,0,0.0
1492806564377937312,0,0.0,0,0.0,0,0.0
1492806564477984123,0,0.0,0,0.0,0,0.0
1492806564577934497,0,0.0,0,0.0,0,0.0
1492806564677966800,0,0.0,0,0.0,0,0.0
1492806564777940876,0,0.0,0,0.0,0,0.0
1492806564877982098,0,0.0,0,0.0,0,0.0
1492806564977928240,0,0.0,0,0.0,0,0.0
1492806565077931857,0,0.0,0,0.0,0,0.0
1492806565177932633,0,0.0,0,0.0,0,0.0
1492806565277928327,0,0.0,0,0.0,0,0.0
1492806565377917718,0,0.0,0,0.0,0,0.0
1492806565477867559,0,0.0,0,0.0,0,0.0
1492806565577951085,0,0.0,0,0.0,0,0.0
1492806565677893548,0,0.0,0,0.0,0,0.0
1492806565777908746,0,0.0,0,0.0,0,0.0
1492806565877993086,0,0.0,0,0.0,0,0.0
1492806565977982442,0,0.0,0,0.0,0,0.0
1492806566077913399,0,0.0,0,0.0,0,0.0
1492806566177898650,0,0.0,0,0.0,0,0.0
1492806566277949917,0,0.0,0,0.0,0,0.0
1492806566377950559,0,0.0,0,0.0,0,0.0
1492806566477886077,0,0.0,0,0.0,0,0.0
1492806566577910887,0,0.0,0,0.0,0,0.0
1492806566677946965,0,0.0,0,0.0,0,0.0
1492806566777966078,0,0.0,0,0.0,0,0.0
1492806566877917812,0,0.0,0,0.0,0,0.0
1492806566977881808,0,0.0,0,0.0,0,0.0
1492806567077930165,0,0.0,0,0.0,0,0.0
1492806567177966024,0,0.0,0,0.0,0,0.0
1492806567277923718,0,0.0,0,0.0,0,0.0
1492806567377880345,0,0.0,0,0.0,0,0.0
1492806567477879768,0,0.0,0,0.0,0,0.0
1492806567577862830,0,0.0,0,0.0,0,0.0
1492806567677992736,0,0.0,0,0.0,0,0.0
1492806567777954938,0,0.0,0,0.0,0,0.0
1492806567877943748,0,0.0,0,0.0,0,0.0
1492806567978070188,1,0.0032566934824,0,0.0,1,1.57000005245
1492806568078036437,1,0.0072828666307,0,0.0,1,1.57000005245
1492806568178054183,1,0.0113230682909,0,0.0,1,1.57000005245
1492806568278047424,1,0.0153825962916,0,0.0,1,1.57000005245
1492806568378025369,1,0.0194581635296,0,0.0,1,1.57000005245
1492806568477996148,1,0.0235488973558,0,0.0,1,1.57000005245
1492806568577935494,1,0.0276438388973,0,0.0,1,1.57000005245
1492806568678014222,1,0.0317645706236,0,0.0,1,1.57000005245
1492806568778108007,1,0.0358879901469,0,0.0,1,1.57000005245
1492806568878074225,1,0.0400226004422,0,0.0,1,1.57000005245
1492806568978009667,1,0.0441632978618,0,0.0,1,1.57000005245
1492806569078085553,1,0.0483151972294,0,0.0,1,1.57000005245
1492806569177997345,1,0.052468650043,0,0.0,1,1.57000005245
1492806569277988197,1,0.0566291362047,0,0.0,1,1.57000005245
1492806569378070535,1,0.060794506222,0,0.0,1,1.57000005245
1492806569477966257,1,0.0649580731988,0,0.0,1,1.57000005245
1492806569578001609,1,0.0691252350807,0,0.0,1,1.57000005245
1492806569678027453,1,0.073289476335,0,0.0,1,1.57000005245
1492806569778001126,1,0.077457383275,0,0.0,1,1.57000005245
1492806569877992330,1,0.0816179290414,0,0.0,1,1.57000005245
1492806569978018372,1,0.0857789367437,0,0.0,1,1.57000005245
1492806570078039337,1,0.0899327769876,0,0.0,1,1.57000005245
1492806570178039216,1,0.0940781906247,0,0.0,1,1.57000005245
1492806570277995861,1,0.0982206314802,0,0.0,1,1.57000005245
1492806570378087647,1,0.102351300418,0,0.0,1,1.57000005245
1492806570478047258,1,0.106470353901,0,0.0,1,1.57000005245
1492806570577999703,1,0.110584028065,0,0.0,1,1.57000005245
1492806570677994585,1,0.11468411237,0,0.0,1,1.57000005245
1492806570778026395,1,0.118765391409,0,0.0,1,1.57000005245
1492806570878011358,1,0.12283822149,0,0.0,1,1.57000005245
1492806570978036286,1,0.126892864704,0,0.0,1,1.57000005245
1492806571078057221,1,0.130932152271,0,0.0,1,1.57000005245
1492806571178026919,1,0.1349504143,0,0.0,1,1.57000005245
1492806571278054406,1,0.138949662447,0,0.0,1,1.57000005245
1492806571378010332,1,0.142929464579,0,0.0,1,1.57000005245
1492806571478010552,1,0.146889388561,0,0.0,1,1.57000005245
1492806571578063784,1,0.150825485587,0,0.0,1,1.57000005245
1492806571677951513,1,0.1547318995,0,0.0,1,1.57000005245
1492806571778097116,1,0.158622220159,0,0.0,1,1.57000005245
1492806571877998174,1,0.162479698658,0,0.0,1,1.57000005245
1492806571978077424,1,0.166309610009,0,0.0,1,1.57000005245
1492806572077998672,1,0.170110166073,0,0.0,1,1.57000005245
1492806572178013734,1,0.173883974552,0,0.0,1,1.57000005245
