%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1492806564264683855,331,1492806564264533996,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492806565264634331,332,1492806565264463901,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492806566268275333,333,1492806566268132925,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492806567265061329,334,1492806567264924049,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492806568264934141,335,1492806568264801979,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492806569264826607,336,1492806569264664888,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492806570266559105,337,1492806570266419887,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492806571263434221,338,1492806571263266086,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492806572273188476,339,1492806572273037910,robot_frame,0.269434684968,-0.27832648529,0.0,0.0,0.0,0.0
1492806573273969738,340,1492806573273808002,robot_frame,0.320796182415,-0.30914071137,0.0,0.0,0.0,0.0
1492806574267829360,341,1492806574267662048,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492806575273631431,342,1492806575273452997,robot_frame,0.318791576558,-0.303051073609,0.0,0.0,0.0,0.0
1492806576271496232,343,1492806576271327972,robot_frame,0.275450784677,-0.291790683536,0.0,0.0,0.0,0.0
1492806577271211495,344,1492806577271075963,robot_frame,0.365966066468,-0.379631383203,0.0,0.0,0.0,0.0
1492806578269004905,345,1492806578268846035,robot_frame,0.353155807533,-0.406689157486,0.0,0.0,0.0,0.0
1492806579275804202,346,1492806579275655984,robot_frame,0.339335991786,-0.421596624786,0.0,0.0,0.0,0.0
1492806580274538215,347,1492806580274384021,robot_frame,0.402102404527,-0.490573982568,0.0,0.0,0.0,0.0
1492806581273371612,348,1492806581273207902,robot_frame,0.5238927851,-0.605225135599,0.0,0.0,0.0,0.0
1492806582273204774,349,1492806582273044109,robot_frame,0.632391592963,-0.685556244202,0.0,0.0,0.0,0.0
1492806583271982747,350,1492806583271836996,robot_frame,0.579710192471,-0.690137522615,0.0,0.0,0.0,0.0
1492806584271704758,351,1492806584271559953,robot_frame,0.522627204688,-0.668210851577,0.0,0.0,0.0,0.0
1492806585271576496,352,1492806585271408081,robot_frame,0.570860900903,-0.708740346664,0.0,0.0,0.0,0.0
1492806586273366847,353,1492806586273210048,robot_frame,0.549579453846,-0.708513562646,0.0,0.0,0.0,0.0
1492806587273096081,354,1492806587272919893,robot_frame,0.689022084828,-0.861271697244,0.0,0.0,0.0,0.0
1492806588271969667,355,1492806588271805047,robot_frame,0.696970488972,-0.907981455458,0.0,0.0,0.0,0.0
1492806589270763832,356,1492806589270591974,robot_frame,0.641701987169,-0.874850841194,0.0,0.0,0.0,0.0
1492806590271554768,357,1492806590271414041,robot_frame,0.577981511891,-0.820556606647,0.0,0.0,0.0,0.0
1492806591270358123,358,1492806591270199060,robot_frame,0.691630084825,-1.03392522834,0.0,0.0,0.0,0.0
1492806592273163014,359,1492806592272998094,robot_frame,0.6871259378,-1.06825691617,0.0,0.0,0.0,0.0
1492806593274904590,360,1492806593274748086,robot_frame,0.681188273272,-1.12832801513,0.0,0.0,0.0,0.0
1492806594274776753,361,1492806594274591922,robot_frame,0.764395040185,-1.27518989395,0.0,0.0,0.0,0.0
1492806595273513883,362,1492806595273370027,robot_frame,0.795119641507,-1.28841415538,0.0,0.0,0.0,0.0
1492806596273267388,363,1492806596273135900,robot_frame,0.616882900137,-1.16705853538,0.0,0.0,0.0,0.0
1492806597279058531,364,1492806597278917074,robot_frame,0.528066727292,-1.17664911833,0.0,0.0,0.0,0.0
