%time,field.header.seq,field.header.stamp,field.header.frame_id,field.fluid_pressure,field.variance
1492806563412637479,55784,1492806563413527931,/fluid_pressure,104090.0,0.0
1492806563486501141,55785,1492806563487527931,/fluid_pressure,104100.0,0.0
1492806563560928590,55786,1492806563561527931,/fluid_pressure,104060.0,0.0
1492806563635469548,55787,1492806563635527931,/fluid_pressure,104069.992188,0.0
1492806563709537311,55788,1492806563710527931,/fluid_pressure,104060.0,0.0
1492806563784216815,55789,1492806563784456884,/fluid_pressure,104069.992188,0.0
1492806563857200400,55790,1492806563858456884,/fluid_pressure,104069.992188,0.0
1492806563932335877,55791,1492806563932456884,/fluid_pressure,104050.0,0.0
1492806564006499512,55792,1492806564007456884,/fluid_pressure,104010.0,0.0
1492806564081106828,55793,1492806564081456884,/fluid_pressure,104000.0,0.0
1492806564155227770,55794,1492806564155456884,/fluid_pressure,104019.992188,0.0
1492806564230292576,55795,1492806564230456884,/fluid_pressure,104050.0,0.0
1492806564303594732,55796,1492806564304456884,/fluid_pressure,103960.0,0.0
1492806564377229298,55797,1492806564378456884,/fluid_pressure,104040.0,0.0
1492806564453253717,55798,1492806564452456884,/fluid_pressure,104030.007812,0.0
1492806564526956913,55799,1492806564527456884,/fluid_pressure,104010.0,0.0
1492806564600670795,55800,1492806564601456884,/fluid_pressure,104030.007812,0.0
1492806564674493105,55801,1492806564675456884,/fluid_pressure,104019.992188,0.0
1492806564749691212,55802,1492806564749456884,/fluid_pressure,104060.0,0.0
1492806564823791443,55803,1492806564823456884,/fluid_pressure,104050.0,0.0
1492806564897648390,55804,1492806564898456884,/fluid_pressure,104069.992188,0.0
1492806564971841448,55805,1492806564972456884,/fluid_pressure,104080.007812,0.0
1492806565047215581,55806,1492806565046456884,/fluid_pressure,104080.007812,0.0
1492806565121008455,55807,1492806565120456884,/fluid_pressure,104040.0,0.0
1492806565194681402,55808,1492806565195456884,/fluid_pressure,104080.007812,0.0
1492806565269310863,55809,1492806565269456884,/fluid_pressure,104100.0,0.0
1492806565344239820,55810,1492806565343456884,/fluid_pressure,104100.0,0.0
1492806565418035860,55811,1492806565417456884,/fluid_pressure,104080.007812,0.0
1492806565491643722,55812,1492806565492456884,/fluid_pressure,104069.992188,0.0
1492806565565897721,55813,1492806565566456884,/fluid_pressure,104069.992188,0.0
1492806565640474181,55814,1492806565640456884,/fluid_pressure,104069.992188,0.0
1492806565714838500,55815,1492806565715456884,/fluid_pressure,104060.0,0.0
1492806565788768152,55816,1492806565789456884,/fluid_pressure,104100.0,0.0
1492806565863243432,55817,1492806565863456884,/fluid_pressure,104090.0,0.0
1492806565937634163,55818,1492806565937456884,/fluid_pressure,104019.992188,0.0
1492806566011911616,55819,1492806566012456884,/fluid_pressure,104060.0,0.0
1492806566085482150,55820,1492806566086456884,/fluid_pressure,104019.992188,0.0
1492806566159933507,55821,1492806566160456884,/fluid_pressure,104030.007812,0.0
1492806566234541442,55822,1492806566234456884,/fluid_pressure,104069.992188,0.0
1492806566309300381,55823,1492806566309933101,/fluid_pressure,103990.0,0.0
1492806566382500310,55824,1492806566383933101,/fluid_pressure,104080.007812,0.0
1492806566457422809,55825,1492806566457933101,/fluid_pressure,104080.007812,0.0
1492806566531933150,55826,1492806566531933101,/fluid_pressure,104100.0,0.0
1492806566605809504,55827,1492806566606933101,/fluid_pressure,104069.992188,0.0
1492806566679312851,55828,1492806566680933101,/fluid_pressure,104050.0,0.0
1492806566755060948,55829,1492806566754933101,/fluid_pressure,104050.0,0.0
1492806566828990448,55830,1492806566828933101,/fluid_pressure,104090.0,0.0
1492806566903199841,55831,1492806566903933101,/fluid_pressure,104140.0,0.0
1492806566976807175,55832,1492806566977933101,/fluid_pressure,104069.992188,0.0
1492806567051293875,55833,1492806567051933101,/fluid_pressure,104019.992188,0.0
1492806567125394887,55834,1492806567125933101,/fluid_pressure,104050.0,0.0
1492806567200075399,55835,1492806567200933101,/fluid_pressure,104010.0,0.0
1492806567274211420,55836,1492806567274933101,/fluid_pressure,104090.0,0.0
1492806567348626446,55837,1492806567348933101,/fluid_pressure,104040.0,0.0
