%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1492807089274853579,367,1492807089274677991,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492807090272611938,368,1492807090272455930,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492807091275341054,369,1492807091275171041,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492807092275070809,370,1492807092274909973,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492807093275923788,371,1492807093275749921,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492807094274748529,372,1492807094274574995,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492807095276498506,373,1492807095276326894,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492807096276295736,374,1492807096276127099,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492807097275150253,375,1492807097275003910,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492807098275951449,376,1492807098275779962,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492807099276785700,377,1492807099276623010,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492807100278512499,378,1492807100278367996,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492807101273332750,379,1492807101273163080,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492807102276160061,380,1492807102275983095,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492807103275959703,381,1492807103275811910,robot_frame,nan,nan,0.0,0.0,0.0,0.0
1492807104281724074,382,1492807104281560897,robot_frame,-0.194982146836,-0.365937337346,0.0,0.0,0.0,0.0
1492807105282536545,383,1492807105282375097,robot_frame,-0.00992639956117,-0.434077628494,0.0,0.0,0.0,0.0
1492807106280320455,384,1492807106280179977,robot_frame,0.13449169676,-0.420404636289,0.0,0.0,0.0,0.0
1492807107283152456,385,1492807107282985925,robot_frame,0.168848498763,-0.378706161707,0.0,0.0,0.0,0.0
1492807108285970797,386,1492807108285794019,robot_frame,0.227766733014,-0.435307416056,0.0,0.0,0.0,0.0
1492807109284808465,387,1492807109284622907,robot_frame,0.223666388975,-0.411257300612,0.0,0.0,0.0,0.0
1492807110282696577,388,1492807110282533884,robot_frame,0.244195528826,-0.429861869354,0.0,0.0,0.0,0.0
1492807111281494291,389,1492807111281342029,robot_frame,0.320178194012,-0.456583093417,0.0,0.0,0.0,0.0
1492807112278258556,390,1492807112278110027,robot_frame,0.331045204017,-0.455143289784,0.0,0.0,0.0,0.0
1492807113282146785,391,1492807113281960964,robot_frame,0.339076618799,-0.481028136695,0.0,0.0,0.0,0.0
1492807114280972471,392,1492807114280802011,robot_frame,0.31179240198,-0.461729565812,0.0,0.0,0.0,0.0
1492807115282658946,393,1492807115282515048,robot_frame,0.329188267256,-0.531340368502,0.0,0.0,0.0,0.0
1492807116284471019,394,1492807116284321069,robot_frame,0.309311441461,-0.511539513821,0.0,0.0,0.0,0.0
1492807117283291528,395,1492807117283135890,robot_frame,0.355041215805,-0.559455436006,0.0,0.0,0.0,0.0
1492807118282082483,396,1492807118281934976,robot_frame,0.34224234641,-0.574572791187,0.0,0.0,0.0,0.0
1492807119277920462,397,1492807119277775049,robot_frame,0.314762564605,-0.584822023054,0.0,0.0,0.0,0.0
1492807120282881048,398,1492807120282735109,robot_frame,0.301893448658,-0.615153804553,0.0,0.0,0.0,0.0
1492807121282569763,399,1492807121282409906,robot_frame,0.31578484041,-0.629509672415,0.0,0.0,0.0,0.0
1492807122283446726,400,1492807122283261060,robot_frame,0.327328331652,-0.658821113594,0.0,0.0,0.0,0.0
