%time,field.control_vel,field.desired_vel,field.control_pitch,field.desired_pitch,field.control_yaw,field.desired_yaw
1492807088378026300,0,0.0,0,0.0,0,0.0
1492807088477958643,0,0.0,0,0.0,0,0.0
1492807088577952060,0,0.0,0,0.0,0,0.0
1492807088677999524,0,0.0,0,0.0,0,0.0
1492807088777975708,0,0.0,0,0.0,0,0.0
1492807088877846436,0,0.0,0,0.0,0,0.0
1492807088977977851,0,0.0,0,0.0,0,0.0
1492807089078473220,0,0.0,0,0.0,0,0.0
1492807089177978869,0,0.0,0,0.0,0,0.0
1492807089277893298,0,0.0,0,0.0,0,0.0
1492807089377996494,0,0.0,0,0.0,0,0.0
1492807089477866272,0,0.0,0,0.0,0,0.0
1492807089577966985,0,0.0,0,0.0,0,0.0
1492807089677951541,0,0.0,0,0.0,0,0.0
1492807089777888101,0,0.0,0,0.0,0,0.0
1492807089877975503,0,0.0,0,0.0,0,0.0
1492807089977920247,0,0.0,0,0.0,0,0.0
1492807090077887761,0,0.0,0,0.0,0,0.0
1492807090178003707,0,0.0,0,0.0,0,0.0
1492807090277881181,0,0.0,0,0.0,0,0.0
1492807090377912980,0,0.0,0,0.0,0,0.0
1492807090478000275,0,0.0,0,0.0,0,0.0
1492807090578018108,0,0.0,0,0.0,0,0.0
1492807090678041166,0,0.0,0,0.0,0,0.0
1492807090777927737,0,0.0,0,0.0,0,0.0
1492807090877836129,0,0.0,0,0.0,0,0.0
1492807090977931630,0,0.0,0,0.0,0,0.0
1492807091077961830,0,0.0,0,0.0,0,0.0
1492807091177979496,0,0.0,0,0.0,0,0.0
1492807091277905465,0,0.0,0,0.0,0,0.0
1492807091378025728,0,0.0,0,0.0,0,0.0
1492807091477915860,0,0.0,0,0.0,0,0.0
1492807091577917393,0,0.0,0,0.0,0,0.0
1492807091677872389,0,0.0,0,0.0,0,0.0
1492807091777947504,0,0.0,0,0.0,0,0.0
1492807091877999097,0,0.0,0,0.0,0,0.0
1492807091977957006,0,0.0,0,0.0,0,0.0
1492807092078097243,0,0.0,0,0.0,0,0.0
1492807092177990848,0,0.0,0,0.0,0,0.0
1492807092278009487,0,0.0,0,0.0,0,0.0
1492807092378024138,0,0.0,0,0.0,0,0.0
1492807092477989078,0,0.0,0,0.0,0,0.0
1492807092577923157,0,0.0,0,0.0,0,0.0
1492807092677846304,0,0.0,0,0.0,0,0.0
1492807092777931374,0,0.0,0,0.0,0,0.0
1492807092878028201,0,0.0,0,0.0,0,0.0
1492807092978053084,1,0.00316401687451,0,0.0,1,1.57000005245
1492807093078116732,1,0.00718879327178,0,0.0,1,1.57000005245
1492807093178046320,1,0.0112304566428,0,0.0,1,1.57000005245
1492807093278057639,1,0.015290598385,0,0.0,1,1.57000005245
1492807093378117018,1,0.0193643588573,0,0.0,1,1.57000005245
1492807093478011797,1,0.0234533436596,0,0.0,1,1.57000005245
1492807093578061599,1,0.0275553911924,0,0.0,1,1.57000005245
1492807093678094889,1,0.0316704809666,0,0.0,1,1.57000005245
1492807093777971158,1,0.0357927232981,0,0.0,1,1.57000005245
1492807093877982189,1,0.0399297475815,0,0.0,1,1.57000005245
1492807093977971471,1,0.0440702214837,0,0.0,1,1.57000005245
1492807094078005417,1,0.0482194423676,0,0.0,1,1.57000005245
1492807094178042785,1,0.0523725263774,0,0.0,1,1.57000005245
1492807094278017710,1,0.0565345063806,0,0.0,1,1.57000005245
1492807094378164691,1,0.0606989786029,0,0.0,1,1.57000005245
1492807094477965181,1,0.0648622065783,0,0.0,1,1.57000005245
1492807094578122604,1,0.0690299868584,0,0.0,1,1.57000005245
1492807094678181874,1,0.0731962099671,0,0.0,1,1.57000005245
1492807094778137484,1,0.077360406518,0,0.0,1,1.57000005245
1492807094878084971,1,0.0815246924758,0,0.0,1,1.57000005245
1492807094977907995,1,0.0856804326177,0,0.0,1,1.57000005245
1492807095078077866,1,0.08983515203,0,0.0,1,1.57000005245
1492807095178128816,1,0.0939862057567,0,0.0,1,1.57000005245
1492807095278105415,1,0.0981240496039,0,0.0,1,1.57000005245
1492807095378133458,1,0.10225597769,0,0.0,1,1.57000005245
1492807095478088416,1,0.106377191842,0,0.0,1,1.57000005245
1492807095578028301,1,0.110486902297,0,0.0,1,1.57000005245
1492807095678031771,1,0.114589631557,0,0.0,1,1.57000005245
1492807095778075969,1,0.118672288954,0,0.0,1,1.57000005245
1492807095878091446,1,0.122746884823,0,0.0,1,1.57000005245
1492807095978093266,1,0.126797899604,0,0.0,1,1.57000005245
1492807096078034789,1,0.130839332938,0,0.0,1,1.57000005245
