%time,field.vel,field.pitch,field.yaw,field.test_length,field.setup_time
1492807088378026318,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807088477795325,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807088577819364,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807088677797717,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807088777784250,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807088877935158,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807088977817644,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807089078018971,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807089177971309,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807089277849826,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807089377838810,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807089477821408,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807089577872777,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807089677943223,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807089777839521,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807089877886437,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807089977854216,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807090077861068,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807090177819836,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807090277829503,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807090377844374,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807090477856665,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807090577815866,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807090677781039,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807090777834351,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807090877928819,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807090977765150,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807091077837697,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807091177807731,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807091277768805,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807091377760504,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807091477848808,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807091577896575,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807091677837999,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807091777891993,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807091877862929,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807091977983964,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807092077928360,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807092177885247,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807092277863922,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807092377855281,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807092477870441,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807092577721820,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807092677822470,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807092777923600,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807092877858343,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807092977767349,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807093077751717,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807093177936383,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807093277963076,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807093377966551,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807093477754221,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807093577944191,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807093677991154,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807093777732104,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807093877805315,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807093977938076,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807094078035136,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807094177949812,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807094277956060,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807094378044227,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807094478048125,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807094577779788,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807094677883306,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807094777774568,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807094878075344,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807094977700122,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807095077960617,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807095178011562,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807095277959705,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807095377823182,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807095477981243,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807095577897520,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807095678013697,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807095777968979,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807095877794741,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807095978043342,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807096077757017,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807096177971762,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807096277956255,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807096378089090,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807096477741609,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807096578036417,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807096677827719,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807096777752318,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807096877964240,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807096978062456,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807097077771481,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807097178046764,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807097278097431,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807097377833012,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807097477735760,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807097578059923,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807097677781982,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807097777994178,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807097877921644,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807097977713838,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807098077814361,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807098177808682,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807098278058120,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807098377927410,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807098478117802,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807098578062249,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807098677904785,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807098777935933,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807098877950591,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807098977757905,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807099077767872,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807099177793419,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807099278002870,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807099378060469,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807099478016994,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
1492807099577979749,(0.0, 0.0),  (10.0, 0.3),  (30.0, 0.3),N/A,(0.0, 1.57),  (30.0, 1.57),30.0,5.0
